date,Москва и область,Белгородская область,Брянская область,Владимирская область,Воронежская область,Ивановская область,Калужская область,Костромская область,Курская область,Липецкая область,Орловская область,Рязанская область,Смоленская область,Тамбовская область,Мурманская область,Новгородская область,Псковская область,Республика Карелия,Республика Коми,Кировская область,Нижегородская область,Оренбургская область,Пензенская область,Пермский край,Республика Башкортостан,Республика Марий Эл,Республика Мордовия,Республика Татарстан,Самарская область,Саратовская область,Удмуртская Республика,Ульяновская область,Чувашская Республика,Астраханская область,Волгоградская область,Краснодарский край,Республика Адыгея,Республика Калмыкия,Ростовская область,Алтайский край,Иркутская область,Кемеровская область (Кузбасс),Красноярский край,Новосибирская область,Омская область,Республика Алтай,Республика Тыва,Республика Хакасия,Томская область,Амурская область,Еврейская автономная область,Забайкальский край,Камчатский край,Магаданская область,Приморский край,Республика Бурятия,Республика Саха (Якутия),Сахалинская область,Хабаровский край,Алушта,Армянск,Бахчисарайский район,Джанкой,Евпатория,Ялта,Кабардино-Балкарская Республика,Карачаево-Черкесская Республика,Республика Дагестан,Республика Ингушетия,Республика Северная Осетия — Алания,Ставропольский край,Чеченская Республика,Курганская область,Свердловская область,Тюменская область,Ханты-Мансийский автономный округ - Югра,Челябинская область,Ямало-Ненецкий автономный округ,Тверская область,Тульская область,Ярославская область,Санкт-Петербург и Ленинградская область,Архангельская область,Вологодская область,Калининградская область,Керчь,Красноперекопск,Ленинский район,Саки,Севастополь,Симферополь,Судак
2020-04-01,780.4426762051941,1077.8690056720714,1019.8969351937585,953.1775257812328,741.2838609044861,854.300231547172,825.7725263976258,959.3347814751683,669.799027044226,960.0678353614535,1037.9088799325282,845.9100655615939,924.9311091985386,925.6549545220458,681.1133471615645,726.7844678912372,1010.4050378089297,697.5853397390742,874.0651808326389,933.3928885640422,958.6913696940118,1039.6807653906226,752.3932923923829,1061.3799446551861,1027.5276843557187,1024.0973406023052,964.9715136823875,1041.6497174449898,834.1348275744497,960.3203504958375,1059.0258715706022,805.6989622004804,1116.259111107219,738.3382923151203,1003.5103944947199,893.5268306059722,772.6280464096945,974.0860870066585,915.9290618542257,1068.9233641478056,940.9338496531643,901.6145758620754,996.7866579995506,864.3906704866419,782.5701225616995,1335.044049831402,1248.9412909704781,1019.5766048005643,1004.6605538964494,909.6494474216305,1095.7192467988054,884.362151400175,843.6973738917914,772.5141884852502,813.2330335095769,933.9396861309118,1061.2579825542618,791.7420655363956,1082.6049168290779,890.5690014982764,1175.1315751252373,1139.2745271059334,1009.7670959098322,542.164578893445,898.5255606406506,858.8996813929795,879.2140231800523,621.0174607763337,599.7599647755854,868.0399023852991,794.204128970477,774.0287877227197,996.9412819406632,922.3714365152927,885.3408793598232,1002.0690690640128,898.9028955225501,879.7368732089084,743.8923782313815,748.4994188387329,948.644774092448,737.1327474259383,1028.5355978275227,950.3746418817451,865.3258390801251,676.5801099813408,459.83202992849607,587.6195183076558,604.4403575908791,788.5974684582901,809.3895923997687,633.0351503317809
2020-05-01,726.6745688663742,820.1131109555084,935.0654673918334,835.9724322640769,801.2258153353379,954.5743799421587,827.1199390788719,917.07510591073,846.1557053737234,841.0754562372296,723.074128876074,910.3169238734298,811.7412484352981,1128.161365928774,712.7452675127339,908.5437762052536,1014.7855601185868,776.9279000569403,967.4582697106645,1188.2289403616523,916.0862588739861,1149.5056252255251,913.5677359014962,1004.1769695216556,967.1472780766627,1185.063742736872,1005.3679388962773,1037.2089270208999,803.3050858024767,1076.1092608755546,1115.0344162762096,800.1143420379175,1069.9284367935875,787.4108182024801,919.4920529048998,866.3472396284108,616.2399938328414,1012.0794268636572,823.7969936142947,1124.9201930740833,911.6915237161004,975.2242735839942,1105.0404379070444,911.3983799894778,1084.3335367392197,1409.193263698309,1011.6523962366531,884.9029801702537,925.7236360726888,938.4896543677936,1244.9844636714688,884.1553601113109,655.3240684645941,645.3134703582899,1083.4192419968392,1001.4485055953497,1272.4422118763146,1090.9990610852715,1607.1711342034262,506.43544713603785,601.9648713608323,605.372134410206,790.1486286382141,437.8853188080826,726.9175786992836,673.8562144006528,779.6335061814586,676.7531484811859,672.4109913909841,835.3449668857021,880.866136600374,435.4840936779393,954.7291146026799,971.690894284128,772.7804923786432,1093.501655537325,1046.8586902505942,1079.6511912183469,957.8976649980979,755.9208066608547,1022.3179942481864,675.9078580746731,1141.391860073148,1092.3553805139256,820.4574562020123,735.9770183286049,980.1992273635708,628.7051691300732,469.9288516256959,670.8647151105833,724.5349749028612,650.9145349215648
2020-06-01,532.1138316496441,684.5587820526538,576.2718679876135,578.8127766116131,724.3509335591623,550.2468400244375,604.2160196077953,758.9051102566817,647.0494026603229,703.7273602150115,893.7848350327278,649.0834942670381,505.10674450815196,764.366159765279,484.40492747280314,717.2412737851918,794.0097650812301,399.64514444348794,589.3806028687395,811.6646548454412,624.0226654690412,843.979247795314,638.7416690337338,726.5984355271764,712.9050998780549,758.3792390296645,964.0086739364671,753.5171077772161,556.5789315414851,656.5080869436861,734.7245002825982,716.2226997516868,729.45437647754,832.661928270988,784.8066099779714,590.1552380355314,480.0942522241855,794.5006575017172,708.146908593075,644.7060248046819,617.9294597196248,711.5832290674895,802.2298383207607,607.1357201833998,580.746785863232,738.1518336852687,1238.2956899794322,713.4042049211688,905.084702061666,729.5996397038816,905.095094111697,647.3960575142867,706.7906919996915,443.06043470318104,738.3580826705631,651.2373593837239,659.1231189802329,812.8412822297299,1068.425427073637,219.63000710659952,478.4992700444809,312.8968669346397,602.0725155196103,306.0326978935883,560.8707483746866,645.6228102404863,631.1271400574627,604.0860591155465,612.8633162444901,898.9575118200668,584.8266115732368,385.43639329601007,678.4291981376119,634.7999136576956,520.1881020029546,664.7340722042164,737.7200778510916,592.3482130618853,563.0178118687274,556.1815612392692,796.9093473360257,444.1689789654108,658.8657458676647,739.285267760843,466.67208414697427,451.43616098688693,989.3730241434757,514.4731794642287,494.8894830346873,457.96940692240594,614.659074631427,320.0581294764887
2020-07-01,330.7645619467993,293.2543836015609,401.3460523632721,280.0903822029233,331.70818965462286,301.7770981644006,373.61005806717293,381.2752112559705,448.0859676697013,312.29694606140674,400.2415650615686,292.4910301156729,283.2948969218355,274.28982659033176,285.3777240590671,283.40686374133605,314.69378721035497,246.12940712945772,327.52660113634744,363.89732149745066,285.7929677692234,388.3507429042092,345.5859992544196,400.58976147018774,340.39661644676687,395.5079778746395,346.9452524406444,331.91739645385087,324.6435410165087,344.4121836633692,306.4293351729259,303.45272262700837,390.92437970480825,427.8217348882872,334.0927749579246,292.8004602385688,298.57051347219243,453.7508938442714,333.20437912497766,385.64155744427217,280.6869183233615,275.6495885971404,289.16432240003564,263.887537192078,317.5820534855578,235.78617911241352,983.5602274586822,315.7538999023378,417.9758550615913,293.0692336252047,374.5038766178128,263.97633123936833,278.6980940112986,313.7009955475372,297.52610418953594,284.7742508629112,324.54040077616304,407.7966727038893,362.61820290429904,229.27616423160822,181.95849419712954,146.3459846726972,282.6134797363818,209.32724722172753,257.9856174943513,267.19258633164424,221.02084492352188,214.96705457481517,245.2756925837107,421.0646549710031,296.7033619956063,177.76775726463117,236.27380021147337,285.411468153003,241.06949023482318,297.3014616737258,333.1520737149264,344.5189088033711,268.594449424668,303.9933508160245,322.2861398276202,262.83071425242395,301.90255865184895,330.74910538004764,265.1558306230396,139.07728856814717,311.0909961234048,197.08176419208846,172.04382727511646,292.5880853768137,402.7828247775108,228.95958814554427
2020-08-01,244.91636075068254,193.96134271450916,202.02681751727516,201.44182017545901,212.0175898207691,225.66503987670444,199.54324110318328,330.441204600011,218.71069606451817,214.69022429607296,204.17726769980365,236.03357713975035,213.43392817536514,180.945361520253,181.38196219067257,191.1097069110067,193.92184174090477,190.37529690147406,241.9505612192092,195.46597207165473,222.30059554081078,204.70539712646223,242.96826896389035,266.01710370892056,253.37477413344573,238.7812109900073,298.06785606533543,223.49348901181438,259.48401731252477,228.92158159858457,230.81960281944782,213.51126490756644,251.50234576361382,215.93728962438635,228.0977213037642,207.59906371283586,195.02087749814902,389.7752278746316,222.7104421016028,212.40707443091915,219.07524324862342,192.61213915782565,258.7705215359087,201.29614094677714,215.52393739570277,272.1446065517718,448.038242154813,284.39916566166363,256.5596336562826,211.60116865130757,288.1091933842926,219.20023742415754,237.31987295408808,286.2301872787278,207.74230681057233,207.45549187114594,283.7277492960972,553.368250225262,234.18465922181116,273.0708072603226,179.68407312084813,172.77750267397633,210.36462007254448,202.99825643963305,224.0291536605297,201.51447286103837,207.98417807634416,229.5901763489924,206.49353331084848,181.02046113624496,192.30522014661042,158.0541543290521,148.4306474034609,228.31251637024846,233.61868860712616,231.46406224055622,207.72889166545355,246.72263492684908,202.493571560282,205.77055171360666,260.89476468496355,224.31967850351182,230.11673951418777,297.8781620222544,209.37359872357104,162.17728409811187,249.63850424289444,134.1073000889718,155.12008305244152,218.61673676876006,248.89207004975614,122.2746556982356
2020-09-01,385.6610602119943,332.1627197991262,334.0495913320812,285.20735604016295,283.80997638001537,341.85079433722876,270.10528240870667,354.12420492429845,292.9760945129558,322.9810335967264,422.62870942729467,296.01861224847414,280.6296536292926,297.06685096406545,323.20410637106664,295.53402181537604,323.6378430468774,307.4459419197804,292.2601744642117,290.72323396706224,430.8765648506495,410.10574435049756,339.35625619775647,423.04639179438755,369.0241529129675,377.25898251712584,384.51201305771406,335.3965442006189,318.68594579105604,324.37904238068376,335.4188836750054,310.22155090806,389.28640557804164,301.21206017743964,363.86869322098323,316.66642178670224,300.12684516638194,292.7166832260676,374.00082819780874,347.62125041251136,361.58256394458977,375.77564196944826,387.95011986380825,345.06594971493513,315.6524749063004,349.85838712548485,476.41390992137656,375.0630230613005,403.116314374688,420.9874697513843,392.5006214593173,320.2228989767583,281.27847065520166,411.12521793345155,335.1797248220037,322.60612744505215,409.77082206916856,332.6579811168363,447.3443408837497,154.953288470339,591.8756539473592,151.5371346584772,221.6460354633657,265.7042888401402,252.70339023805272,309.04331954134943,274.9614447444759,227.06573499390495,224.50913620636038,247.44038201989991,275.0994236368899,286.74404932744517,310.1408599855453,358.3623639295879,286.3489900923249,382.77458674821514,323.62691534859505,329.16309480309496,292.65043217172837,315.5781888001896,373.242025282765,327.5123319255633,450.02466650563827,469.8292806058564,335.6264543016753,292.73165053045045,327.3308324109208,245.5976619102586,389.9870816779194,302.0198935599292,392.78568226873006,137.49731615815577
2020-10-01,484.10888297468557,412.9651046910989,371.4466105586472,414.125859884938,411.3736419246812,496.51935386407706,423.4806059013678,496.39750059249246,479.31086831677084,422.5571676817915,502.76527493415824,418.3620289841214,414.88601329653176,398.57888979847996,380.35935732890783,453.7096005038887,396.52365531964944,412.31347723648827,444.077297891719,506.2002038506805,626.7574356400103,641.6796056979739,484.52446987680463,671.0855198881957,608.5311057172928,585.2694197317059,740.1845591443806,509.52139430644655,468.87469223864593,391.71712686584164,434.3230588014872,423.76097993367824,560.5839492065386,496.11374527683535,504.08440489999265,456.91689395441716,342.3397148789312,596.3093088311657,467.0075204613365,500.2741314049203,455.7046352903963,472.9584024818371,511.4570051778363,522.7928718676297,587.2645824858928,465.8532425382195,682.1341634445766,480.2664053101236,593.7053514965226,555.5081301534714,610.1228266142042,683.0926602686842,554.3596184295405,627.8063157315363,438.16792635842796,525.8961314282529,685.2954690735141,475.3527594827503,612.0286991835968,392.5668821249917,494.0005398720185,332.2302326622764,246.16189516736435,329.62649496364156,426.6112390345895,363.1116062206733,363.00870316228674,336.1602364595604,190.61710016928612,375.3686924921757,402.4221943999286,260.1657389748208,513.1014257345672,511.8881211731777,501.7325170661565,489.78261532234217,497.20981306400284,494.5011736467717,447.528093106012,370.265860675708,604.1428404269224,419.6608648183814,531.4201152349393,619.3505284659059,408.7935603957748,406.93796678328147,243.54048153452501,216.02959212631052,703.6408905567785,451.4051279622536,572.3402911166281,232.38376164242646
2020-11-01,661.6615363231665,688.2478997420178,692.3150152480844,635.0564109581546,656.3705452252485,666.9221024247763,499.36617046080005,579.0768335572386,708.6760934848786,525.5483720374932,652.1627089384153,616.9646622444628,498.3114877228315,510.8645629816718,480.098782730387,618.8753947020183,508.4559712279905,679.3298380878789,508.635006599995,577.6458532155872,656.119543975083,759.4376672483392,726.1489421461948,736.5464551264937,762.638404395776,768.7499859437337,831.6372051063667,580.1879150389087,640.5172834119592,749.3408814276212,595.3891231131239,657.3859944906524,726.4920515839009,622.3918888752578,671.0080737896703,568.4308862200758,488.0955317190699,801.1285702378183,606.1358597778284,795.0807154596719,757.8279315223605,969.6736637941426,908.0990380682205,644.921618970299,820.5557255315108,760.9038778028101,1222.792285128509,788.4674067490128,696.3356103373758,873.0256308406589,694.667848468796,717.3646978670367,552.4658260679324,1014.6286246831531,651.7967187219826,623.5464424990518,714.0561311162321,712.8334688429758,845.6379621871196,500.59435321363105,977.7428637414175,448.5640871128385,555.8724382512465,466.239370137479,403.10058520530555,447.7254083154224,439.8530849395542,398.15547772112205,341.58132756215514,508.9785417852947,629.777827415885,478.96020646602403,822.7361177718476,729.6115740737275,762.7315478406005,692.4774209541696,588.1547350374898,922.8305311758547,508.66643951841195,550.3971431451117,667.6730698240972,530.066016989387,845.5053346000025,705.8651382934075,523.0036305453328,540.4382245659867,709.6508744182185,533.7367293094071,613.2153260965987,558.0194093359548,724.1486252770854,181.36985352735513
2020-12-01,860.5772663110555,1100.4962257578184,742.2510116576694,917.5530479940488,769.6504034474199,1049.0802570511346,697.8854704549257,1254.4262765202182,912.3373361556236,798.2711644083327,1158.8112647342525,853.8944244136244,751.276498181832,882.5406853743605,717.9216067994545,800.903786297105,745.2869499365172,1066.7783205141654,884.6708855990825,892.3109078385642,879.9043633153207,1005.1546595397641,1183.6852283656526,975.6487798030613,1029.5653285165486,1141.7149358028332,1432.8104762549601,1087.6261139667965,881.0475645728571,964.6458498336567,1013.4450729871305,1166.497453488349,1197.5194874520282,862.3417270041678,933.4093551910371,739.3844813825252,522.2975972228907,1267.8699622217387,879.0626476068278,956.7055846498407,997.051114372352,965.7308204875284,992.0136273502616,927.1652940668225,967.8405117244617,1302.2665425272353,1404.5574022814537,844.1650280450382,1155.1657007827432,1400.4877043381512,798.7163047975336,1091.3235098314094,795.3992710988376,887.4573831999863,892.9615183296388,1136.7278196112554,1068.1011336213603,857.0658346128197,1172.3115402639496,526.4134416651924,920.8025343189017,499.15856128240966,462.57911515324435,405.59930663865896,684.0930669863594,1405.62879918431,827.5612760598315,715.9516338957486,1062.7102971581405,947.7015650525735,831.8462217504318,667.7512915913044,1371.17459578316,929.205426922296,897.4826990391164,943.521576948207,783.4826120411853,920.7512874264439,728.0023524120872,752.6639607007576,960.4754087869536,660.799001592561,1018.0644421283171,826.1193876806072,769.2048633256028,656.639672951079,791.6765302835678,599.316471880276,633.8989662570705,917.4931371547807,820.7061542322783,795.1132861682618
2021-01-01,567.9932311081691,580.4022733236411,522.9060830757284,581.8003691375765,543.9579998028603,650.2925570714046,677.2758497486062,625.3816291234059,692.0353542276041,544.083675556164,797.3018814223936,604.4157011801248,537.8882890126883,570.8455965283097,556.528309044832,514.7133598750015,675.1574799957843,580.3753328773702,580.3715929920925,613.3708332404932,651.2468685453682,597.4813533007024,546.0070255425925,666.82640244732,566.2891427125626,622.5379026724777,594.0949093959487,633.2274123379484,600.3834134860318,574.9232490360803,530.17519748508,563.4531304828546,674.4709690934955,731.0695896224552,545.3624949230341,504.61140470214616,428.84533623779987,764.0936611779788,581.7547721866775,528.488217879037,581.1502624845189,544.8538347243128,561.9331010109559,500.83428184341625,606.8737800990934,599.9079722325318,774.0116339417142,661.6605861611991,748.6815403325263,685.1320937642718,579.9106480324816,573.3843625492988,733.6365952927764,724.7637760023787,760.6106702209139,518.5869438290729,531.9174393857965,668.1367692607064,736.944434517385,628.5434665226782,924.7814171779801,277.25669081848747,651.2763293101226,572.3988011782411,594.8862215086477,563.8336300511409,463.01647143000815,383.37827299954483,433.3508678506553,448.8574456753094,489.9135730307429,440.6552667364577,580.1196585329576,583.5021165562883,492.4043084194899,563.9439564898126,541.7014652339786,681.810783340909,603.1813487599486,537.2527478954133,681.1889275663381,510.0606178131498,877.9988533092944,727.0054625143841,481.9483706397316,530.9451919411433,587.9617917671424,277.39594556104566,553.1838133605917,603.2337397480783,736.8136399815915,494.2008091260144
2021-02-01,590.1187368132536,530.2618944542473,507.9813991462695,521.0051886520077,462.6685541587304,551.0177450648481,514.0369265232649,565.4747454393757,494.15258893093306,479.07990554227604,609.2713149060595,521.2267515194245,529.7674241906129,436.95424538885663,458.1396790283499,534.620387420673,524.9017502449743,556.8279492904323,534.1636576040308,472.20897953329717,564.6728793057395,620.49985872107,572.0065610084534,664.5201466931362,565.2687472751343,581.9788781947377,564.451946820734,532.7020759633431,556.4700286829303,514.8169074333997,546.2291845283165,493.8068210001204,583.3837067635004,575.6930246286349,576.3896250504649,509.0876852367249,415.94194559617995,589.4902506586088,514.6352378481267,493.32595448635533,533.6311011622769,581.0670557630383,584.0816765214406,551.3870466944691,578.5787818082061,458.491634093259,514.7471542045286,569.3924054112393,653.5482956334558,592.3828123453211,442.46020825846585,510.1575241498038,576.3741767244093,609.2631644037541,592.8798544509486,511.5656990224397,653.1065097069276,533.4951531115148,606.9849683879487,623.9316915859085,521.582059041259,303.96051338009613,375.1725793865178,421.5154452986437,483.9716194803169,448.5868191725635,363.3497071200198,370.88460589229237,306.90034047286395,480.5088309048856,409.0613883367436,300.83978917249556,524.3845680642667,584.5816362700358,598.4278165480519,580.8818268546545,510.2883319244938,598.797698873974,562.1344550877744,546.2397147366795,585.7048169239263,536.3271442856875,634.7150431069396,637.7174780473536,551.7605160081187,414.86444132093936,372.14117344569746,468.70572969055934,699.9594260807255,556.6298475863821,522.2463404548346,502.9805790815406
2021-03-01,677.437177270508,586.0492772085995,494.2080022203358,502.51662882886797,558.7808782603427,590.2618542495828,608.18482314642,591.0163099787737,652.2662829836617,572.818005642636,861.6267826605982,528.7996047442413,580.6379494379108,473.2842147682341,503.22734944541793,506.06100704022737,475.8880682075774,629.4972879768771,577.3903386093297,723.1953326969139,633.7888811703826,610.6886748641533,639.2877822244753,766.994524700913,723.7477374355396,861.4776111991312,654.8114947892625,697.034071626089,578.6285567574098,550.8394044273415,550.6962426646971,562.6157891135523,820.1309686523396,549.350593890604,573.3420789682967,558.0451907778167,454.4653618913587,706.9547585395502,641.783664393237,645.5949203606987,675.7821941317397,633.7680807686631,693.3984784143848,609.6439511276545,641.2125659994455,519.2497418174895,926.1872791508046,709.0125322251149,762.9619466394216,618.2777383261529,682.2942184196422,581.1075737012999,568.3298382403208,566.162489982631,608.2790523365604,590.6454112089775,886.769749419863,611.9815894548244,777.811496566382,384.8790739555714,612.6175797821784,313.52653218278596,292.598715491639,502.4481708121537,492.65836400473773,459.90081962192784,415.79921517898134,396.0002075654042,284.5407719750998,489.6785134569829,462.616410142245,377.5729731674738,654.291870835269,704.7525821952854,478.79612550314414,646.6353962533012,610.287974190987,643.3180083617558,627.3395906584225,553.51537962109,732.1530520554406,581.375960038027,651.3226343837875,655.6836201125791,564.3808180789694,631.9648054450292,377.3975787134918,780.082298682511,479.94465741605524,767.2252326989244,596.7894513682003,460.38196067121953
2021-04-01,684.9573753484988,558.1891200151567,547.8278779469107,538.2236042073056,608.5718375337547,562.7388942237259,544.179391944599,654.6821885061629,534.7906242343217,530.5634495872782,719.4060226887271,617.2583767738433,520.1631815702857,579.9738517553402,480.72686066601926,504.69228120506887,570.9886764797033,637.1579793700489,658.2255564860242,654.1756553424395,743.2339707887525,756.0880985531383,632.9533248006975,865.070934250417,782.9816642241132,844.5785089888334,917.0686046548311,750.3398232615345,549.1128382821314,673.4177923269094,632.3270718515512,599.5125404941015,868.8649393126474,553.7122475596041,608.0860842274788,600.3133787672339,562.3404693644648,630.7841396302106,707.1851849860711,832.4728853042666,659.4096245887763,644.5577495377761,917.6136362670026,644.1883745694481,656.1876527275829,791.2983524074062,1287.7114585352306,692.7382025140147,755.549752933453,561.1426855455609,787.5367005838577,582.2676892279228,636.4603944482938,627.4966399361858,658.7977970427626,658.4695185842382,942.4580446691376,542.3280218496266,857.5309472156697,770.941557786308,1021.4124402841603,648.2736579201301,503.1495660898219,503.8184846565883,702.6950622395152,560.6928493469014,394.9268070689443,484.68412059692116,495.4229534993247,613.036003189631,541.7176229660233,501.72005948472116,484.3882998636741,760.8089873411991,599.6394036525422,672.3677154029301,597.189185425225,582.9688406276719,572.884980183522,607.835984840685,674.8917287074892,630.41766459419,632.1940585934574,738.8313667867437,647.7783186053707,455.5585503137136,534.8507127883604,435.35743991494496,544.127665409369,778.5961249232633,654.9085230209616,671.7949851779915
2021-05-01,705.4950870003815,627.2376403084285,568.4978159349978,628.4340910846702,718.6566459607168,796.7766019485867,593.2521482195967,752.6768202165582,673.2662354279222,658.2317203483243,759.6199581755945,592.3013572965656,539.0313380913219,617.4367899316078,558.4224434093869,826.4041670266953,694.3470523381912,702.3533211051207,637.7367595182567,675.9547499331771,835.8388736339458,794.6337323991607,802.7541318647737,766.8180178575216,820.4822943490084,733.9601147614762,840.2268617450397,815.0177940256726,630.8400079924389,730.8418170451222,697.5354123653477,784.543750457325,827.121227226359,642.489879579728,693.9410752723074,603.9609939903978,538.3854864061661,667.9193317605593,736.8178483673851,800.7902523063732,740.6682221235623,764.488725427921,1099.6537122934324,840.6393759315987,811.813345359372,538.003119199971,783.9445604604496,773.9441169496844,1062.4730031546644,674.6010983707099,649.9860340838623,615.5153708120365,646.6904911192524,569.5121606010814,695.4296048363835,742.1134645295525,1165.8758934042485,699.8350989904926,1157.033670891548,510.02078334692135,433.6310354935675,640.6340675683757,371.21397055708326,572.9559312962894,439.95964941501086,754.9686003604367,532.1325719614281,473.47087067927845,580.304376609184,519.7953482087721,547.5737647331872,335.60353479484684,716.6210084625394,861.2386840184762,688.6531978455586,635.871692359016,749.113009096617,636.9480352398191,656.2137855378858,573.0688184724082,706.5174382026889,641.5868390333575,752.3749151890095,719.8318715056997,635.6393602879598,457.0830801738006,365.6426288433213,427.0804818932112,626.8260292164675,868.5308001427926,795.1053266856703,402.0613924095539
2021-06-01,672.6251015237442,600.9084473365147,650.982676582465,533.3565917932923,626.5546482508879,510.6635866729694,645.1028427013433,638.8203623719214,662.2434354951621,648.5015429759587,778.444319672723,518.2752162482045,568.3625273425791,589.9067312929128,438.3019967532975,560.8502268777082,639.9427886166877,468.1755432271322,585.8495179716975,573.9554238984899,672.1975082642542,770.6654402377733,681.9795318763175,635.0821940841802,623.8958514345234,760.7075660358677,824.0316555510984,672.5377037660004,585.0709064125966,558.5076803627675,602.5402463326301,566.8815490554199,637.8247343670834,690.8654074654446,667.1654571355389,552.0235729040063,518.9585196808252,666.5786346230027,592.3248998990247,523.1192212780769,547.2715250708986,523.0769104489773,764.3508343194311,669.6597244203514,717.839621667665,846.6846602682976,907.8753576975712,700.5589264548345,730.0293832527973,413.02443735788165,460.87310142475894,479.86376655934777,590.6899324594873,495.7912208145174,570.4801130522435,517.0783575056721,723.9248340865929,552.6695939300376,893.8625237379691,346.33253397550084,469.59420972947026,485.04815063386434,364.49163450744686,277.2806365206983,518.4601670195862,450.75017893743905,527.582107478912,407.64509854029717,318.25260397291066,578.2534775381351,495.25528813562124,397.20989627328385,732.0971429787609,707.6916657283798,507.2690762277838,582.8459653558148,650.6072079959833,549.0949217051333,594.9006979263177,573.89171138864,715.2231560392416,546.122963684005,566.6633075576376,639.4963648336702,517.0533433866201,496.7103420301682,600.0147571197022,406.42943816641076,415.75612960006134,499.3017466214013,585.608627620352,233.97770192500656
2021-07-01,406.07884554264086,296.5024127234117,265.58565842284344,286.4595516021848,293.810391592693,301.87158983507214,290.4342423095161,358.0281602085156,300.0459162648521,298.0022137218289,336.8389911725978,324.62543854908654,310.6827783918255,255.78494465048635,305.56634535437775,269.77128162083835,274.4309372570478,275.0929147055065,280.48532571097746,247.35393332573915,336.9678406951749,305.8196297989308,286.37293889764067,355.382696622003,301.1905973282376,321.008745379495,326.6620106198548,323.4404706779958,311.36193160896414,258.7287994577856,295.3276653256429,300.34006637908305,315.56627665668094,265.52250381314667,317.2538120842777,294.24933250998896,244.17008794672088,358.96233220220313,317.98432328210384,277.72129694966446,302.3790926848615,248.0911157141615,300.67129360024825,289.99874166076074,300.9100467315385,261.4851458481097,227.40485578577272,308.77453122334856,311.43243772342754,262.3816852638272,212.0395162963298,263.79767777340635,350.7508447543272,267.7199180118048,293.4843023273606,259.95003126374644,340.65539903526707,293.03206449151986,298.5441830096949,217.99098559885203,360.02724530505014,173.18861762419857,96.33415049823603,223.04290573434733,330.27035567458347,245.55336838873566,311.6252027250765,237.4256256218629,355.57365748720946,351.4877509681274,247.77083469576849,183.06189322609976,247.2392975750649,330.15756781687395,300.17080756234526,291.21416192330565,287.03378909577276,327.3666361568172,288.3623444182921,310.0021000868749,306.3279349692254,319.4282759826731,359.7954237146878,342.6588661208048,299.24463093014543,219.42079505412843,337.0365221201282,282.17197172368105,268.15343827657347,354.68980655906154,323.1116972717967,191.74548893942597
2021-08-01,360.772242796115,280.5222309841149,239.93904055155704,254.37894235030632,260.7416657437473,269.73287621494916,250.56182427113183,263.1179335572268,262.15224138978385,284.87997701664796,269.45624347142837,258.6507419938642,256.17204885170105,221.82812322461197,287.8397457282295,314.3319343211483,257.66624622829636,292.9062227257611,317.28378755053626,266.52884641073115,298.39719744811526,262.25561584925765,284.8036065185273,340.9061307515934,262.3565932424528,280.9323809787145,318.7626501695329,304.0489742152562,329.1457296959007,255.01687713253827,314.08206797248994,274.2658038740122,266.03704221844066,256.8416219850132,283.95226438241684,271.1174924584482,265.86780481129,264.89631403571235,285.8531345376739,264.2295866316055,257.46010679669456,257.23776831156533,268.49497757431783,272.64856145110616,287.11553867183375,255.13414953582597,315.8400555878498,265.63559844209476,295.83350268806726,271.7128016749304,266.05926988826866,234.60398208678288,281.14904468815587,342.7599948814507,259.69746828465986,238.70618519553332,303.54635695622665,320.85027109861215,323.63015487358564,232.1946537863891,411.7883782089078,196.88481590622067,145.44064359562515,298.22382858094335,270.38983355329435,260.70113815938726,226.39108288875983,245.6512263805516,354.36369086535774,268.74257828322004,243.57976810815305,286.7821513118009,224.48590027147566,312.2681730560523,283.15412014431024,305.4131781856867,286.924998534716,333.2342270058201,266.7401659904932,251.19744702453633,293.5735506226259,313.2012184016009,353.5772105421675,372.6979340986064,277.19877233023243,160.92977835082024,322.0415119766413,231.0042712689758,236.22466597832235,284.456477154356,334.7693918783905,192.10409480550527
