GA;GB;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208;G209;G210;G211;G212;G213;G214;G215;G216;G217;G218;G219;G220;G221;G222;G223;G224;G225;G226;G227;G228;G229;G230;G231;G232;G233;G234;G235;G236;G237;G238;G239;G240;G241;G242;G243;G244;G245;G246;G247;G248;G249;G250;G251;G252;G253;G254;G255;G256;G257;G258;G259;G260;G261;G262;G263;G264;G265;G266;G267;G268;G269;G270;G271;G272;G273;G274;G275;G276;G277;G278;G279;G280;G281;G282;G283;G284;G285;G286;G287;G288;G289;G290;G291;G292;G293;G294;G295;G296;G297;G298;G299;G300;G301;G302;G303;G304;G305;G306;G307;G308;G309;G310;G311;G312;G313;G314;G315;G316;G317;G318;G319;G320;G321;G322;G323;G324;G325;G326;G327;G328;G329;G330;G331;G332;G333;G334;G335;G336;G337;G338;G339;G340;G341;G342;G343;G344;G345;G346;G347;G348;G349;G350;G351;G352;G353;G354;G355;G356;G357;G358;G359;G360;G361;G362;G363;G364;G365;G366;G367;G368;G369;G370;G371;G372;G373;G374;G375;G376;G377;G378;G379;G380;G381;G382;G383;G384;G385;G386;G387;G388;G389;G390;G391;G392;G393;G394;G395;G396;G397;G398;G399;G400;G401;G402;G403;G404;G405;G406;G407;G408;G409;G410;G411;G412;G413;G414;G415;G416;G417;G418;G419;G420;G421;G422;G423;G424;G425;G426;G427;G428;G429;G430;G431;G432;G433;G434;G435;G436;G437;G438
Краснодарский край;1 049 689 473;180 733 807;167 076 209;17 671 543;984 676 219;197 089 690;91 326 741;25 049 061;188 174;211 972;52 409 825;1 973 137;14 237;720;88 799 324;10 397 178;646;78 402 146;25 495 266;15 678 773;2 352 054;0;8 408 652;1 261 502;2 792 220;842 868;418 378;126 208;2 079 436;1 805;3;0;0;0;0;0;4 690;0;0;0;0;14 711;4 549;10 626;3 790;0;4 206 802;281 790;0;3 600 402;267 436;0;639 717;51 915;0;127 943;10 383;0;19 192;1 557;0;35 541;7 604;0;995;77;0;25;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22 659 923;15 632 948;7 530 678;1 506 136;225 920;503 703;180;43;685 621;360 927;5 318;352 192;32 817;70 438;10 566;21;7;38;0;0;0;0;0;0;0;32 719 391;30 520 788;689 283;569 108;0;0;272 484;5 028 730;4 169 934;81 723;163 478;613 595;0;0;402 969;60 626;150 000;42 111;672;113 167;0;0;0;0;0;0;59 954;0;8 142;0;0;0;0;0;18 603;0;305 756;59 954;0;5 149;1;781;1;0;0;171;374 412;5 286 151;83;1;2 885;5;0;0;0;0;0;0;0;0;149 096;6;7 542;3;0;0;0;0;0;0;55 435;2;29;1;10 364;3;0;0;0;0;0;0;26 879;2;38 063;7;0;0;0;0;8 820;14;2 271;6;31 155;12;11 009;31;0;0;0;0;4 346;5;28 939;23;3 559;12;1 722;7;2 113;3;847;2;31 895;41;0;0;0;0;0;0;15;1;1 660;3;29 517 501;8 279;318 968;310;0;0;0;0;0;0;0;0;0;0;34 843;1;0;0;30 165;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Красноярский край;881 056 224;57 206 372;93 155 171;8 565 741;647 203 751;71 548 735;55 549 634;11 643 721;113 166;36 277;540 979;6 938;44 277;12 118;271 251 338;16 181 621;235;255 069 719;17 403 120;51 010 661;7 651 765;79;19 527 551;2 927 060;1 442 711;131 852;214 461;19 777;3 236 323;1 127;1;0;0;0;2 154;1;22;0;0;0;0;10 818;1 805;6 624;2 082;0;1 572 215;38 926;0;1 410 015;34 787;0;205 558;4 152;0;41 112;830;0;6 167;125;0;43 358;13;0;558;24;0;35;1;0;0;10 901;0;0;12 860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 959;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7 118 176;5 391 247;1 754 322;350 863;52 630;27 393;70;13;4 094 397;4 580 455;5 137;5 137;496 332;1 027;154;9;7;12;0;0;0;0;0;0;0;1 955 170;1 972 379;1 639 479;2 818 256;1 659 345;2 364 148;525 741;650 387;394 648;28 161;227 577;0;0;0;0;0;0;0;13;0;0;52 632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;1;0;0;145;2 347 632;14 770 149;0;0;400;2;0;0;0;0;311 930;2;0;0;624 045;11;273 569;12;0;0;0;0;0;0;16 198;3;0;0;747 372;4;0;0;0;0;0;0;96;1;1 335;3;107 423;1;21 676;2;204 866;24;102 931;10;162 799;22;141 761;43;5 847;3;0;0;124 226;5;145 942;39;7 636;22;36 821;9;21 729;5;5;1;171 138;58;0;0;0;0;0;0;1;1;238;2;37 891 397;4 371;153 197;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183 430;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Приморский край;441 928 458;28 169 367;42 148 610;12 023 223;412 022 007;34 411 131;35 613 610;13 692 170;1 325 076;33 121;346 164;364 952;5 687;1 991;37 428 989;4 794 855;299;32 634 136;8 244 529;6 420 602;974 078;0;2 753 463;414 459;1 685 038;187 209;252 558;28 117;958 971;94 071;5;0;0;0;0;0;1 692;0;0;0;0;7 400;1 902;4 604;2 590;0;1 740 660;28 072;0;1 512 434;28 879;0;263 133;2 663;0;52 627;533;0;7 894;80;0;34 910;3 470;0;324;2;0;17;1;0;0;0;15 344 642;0;0;17 618 874;0;0;170 430;0;0;0;0;0;34 086;0;0;5 113;0;0;1 412 471;0;0;21;0;0;17;0;5 530 050;0;4 155 020;0;25 349;0;1 679 762;0;0;0;0;335 951;0;50 393;0;329 949;0;154;0;71;6 123 913;3 642 537;2 561 483;512 404;76 861;80 107;26;7;468 127;410 242;0;60 417;2 533;12 083;1 813;11;3;48;0;0;0;0;0;0;0;370 992;376 875;3 620 138;3 605 844;0;0;14 309;1 091 904;774 690;1 577;297 627;18 000;0;0;18 000;0;0;209 060;0;220 208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46 333;2 410;110;0;0;0;0;0;0;73;154 560;1 757 627;3 601;1;432;1;0;0;0;0;0;0;0;0;21 037;1;0;0;0;0;0;0;0;0;11 964;1;0;0;21 104;1;0;0;0;0;0;0;0;0;760;3;0;0;0;0;7 101;6;401;3;563;6;17 646;12;0;0;0;0;9 237;1;30 166;16;903;10;67;2;0;0;559;2;13 090;17;0;0;0;0;0;0;0;0;0;0;9 341 616;2 864;942;4;0;0;0;0;0;0;0;0;0;0;1 804 734;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ставропольский край;193 393 135;46 710 805;9 448 934;2 337 945;173 067 180;51 509 345;10 093 065;3 129 577;37 576;31 570;83 317;2 374;738;0;19 637 562;648 755;129;18 988 807;5 560 976;3 715 985;569 664;4;2 311 401;351 698;500 537;201 964;74 705;30 474;129 751;81 777;7;0;0;0;0;0;0;0;0;0;0;5 125;1 029;4 270;1 532;0;1 808 064;52 214;0;1 555 649;51 124;0;252 698;1 090;0;50 540;218;0;7 581;33;0;281;0;0;260;13;0;1;0;0;0;0;385 235;0;0;374 836;0;0;12 847;0;0;642;0;0;1 927;0;0;385;0;0;2 448;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16 769 892;14 051 576;3 045 191;609 038;91 356;326 875;213;42;113 313;114 182;0;11 042;11 912;2 208;331;6;3;3;0;0;0;0;0;0;0;652 784;0;248 953;246 736;0;0;2 217;107 858;0;8 891;91 143;2 491;5 332;0;0;2 491;5 332;0;0;0;0;0;0;0;0;0;204 636;0;0;0;0;0;0;0;0;0;0;2 491;0;0;0;0;0;0;0;65;131 431;2 285 967;0;0;20 032;2;0;0;0;0;0;0;0;0;768 487;3;84;1;0;0;0;0;0;0;16 292;1;0;0;2 443;3;0;0;0;0;0;0;0;0;10 452;3;0;0;0;0;7 041;6;135;2;3 430;9;12 784;14;0;0;0;0;14 937;2;40 598;13;1 831;9;232;4;8 134;3;105;1;10 931;24;0;0;0;0;0;0;0;0;0;0;8 079 474;2 635;177 353;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Хабаровский край;187 632 349;55 097 293;11 793 846;4 446 139;172 730 431;60 199 828;8 729 556;7 357 434;20 132;14 268;88 430;749 384;33 492;1 676;17 864 618;1 335 731;213;16 528 912;8 693 217;3 291 967;495 194;0;1 450 222;217 055;548 435;119 746;82 287;17 815;267 146;11 383;2;0;0;0;0;0;41;0;0;0;0;4 343;1 575;2 404;1 025;0;759 792;4 377;0;710 458;2 215;0;83 752;2 162;0;16 750;432;0;2 513;65;0;41 734;0;0;92;3;0;15;0;0;897 771;200 559;3 728 822;896 436;152 503;2 759 092;1 335;48 056;975 567;0;0;0;267;9 611;195 114;40;1 442;29 268;0;0;40 162;1;1;50;0;0;11;0;315 542;0;690 729;0;0;0;4 323;0;0;0;0;865;0;130;0;379 510;0;8;0;6;20 726;30 657;105;21;3;10 036;5;2;1 161 012;226 035;0;935 077;0;155 056;28 053;12;0;6;0;0;0;0;0;0;0;163 397;155 283;97 436;40 108;0;0;57 405;1 008 647;13 769;446 188;548 690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;418 174;1 701 317;0;0;0;0;38;2;0;0;0;0;0;0;27 298;2;14 498;1;0;0;0;0;0;0;0;0;0;0;86 096;7;0;0;0;0;0;0;1 123;2;7 849;2;0;0;0;0;3 363;2;174;2;2 601;8;30 480;15;0;0;0;0;268;1;20 900;12;1 208;7;1 879;4;0;0;7 073;1;15 479;22;0;0;0;0;0;0;358;1;0;0;6 770 884;1 968;307 440;6;0;0;0;0;0;0;0;0;0;0;46 268;1;0;0;0;0;0;0;0;0;0;0;66 421;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Амурская область;63 230 044;30 750 512;15 234 617;38 218 672;60 753 646;36 145 387;13 203 507;36 233 572;41 483;2 753;204 658;1 005 322;733;0;4 343 600;1 042 926;66;3 300 795;4 412 341;659 781;98 858;223 382;162 114;33 067;203 444;289 616;16 164;43 444;208 586;0;2;0;0;0;0;0;0;0;0;0;0;1 773;523;1 520;543;0;669 539;20 114;0;620 375;17 351;0;48 591;2 866;0;9 717;573;0;1 457;86;0;471;103;0;85;3;0;4;1;0;0;3 974 258;2 245 437;0;2 799 289;2 214 837;0;1 182 629;70 734;0;201 047;0;0;35 479;14 147;0;35 479;2 122;0;7 661;40 134;0;2;10;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5 577 601;4 344 944;1 340 033;268 007;40 201;107 376;92;22;4 926 751;4 665 995;93 872;167 174;290;32 920;5 015;7;2;4;0;0;0;0;0;0;0;0;0;593;580;0;0;13;6 855;957;200;5 698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;359 879;1 715 848;0;0;0;0;0;0;0;0;0;0;0;0;53 006;3;284 962;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;353;1;16 807;8;16;1;18 161;9;0;0;0;0;0;0;2 684;1;0;0;0;0;0;0;13 891;1;40 997;10;0;0;0;0;0;0;0;0;0;0;3 630 446;875;32 484;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Архангельская область;95 709 678;15 618 932;12 358 435;1 795 836;85 640 795;19 368 769;8 147 578;2 182 031;49 320;249 210;1 550;189;10 724;31;14 316 788;2 858 965;127;11 457 823;3 887 041;2 279 119;343 734;0;969 230;145 725;248 176;95 349;37 067;14 434;571 792;10 835;1;0;0;0;0;0;0;0;0;0;0;2 001;627;1 230;413;0;684 981;75 754;0;588 779;72 205;0;103 979;4 017;0;20 796;803;0;3 119;121;0;7 776;468;0;121;11;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;942 787;644 357;349 090;69 818;10 473;50 660;16;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5 004;6 850;0;0;0;69 225;0;2 942;66 283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;107 088;1 567 683;0;0;36;1;0;0;0;0;0;0;0;0;33 575;1;0;0;0;0;0;0;113;1;0;0;0;0;0;0;0;0;0;0;0;0;368;1;323;2;0;0;0;0;30 458;5;222;2;3 966;5;51 797;19;2 009 295;1;0;0;4 709;1;48 077;14;1 066;8;41;1;1 407;1;0;0;22 931;20;0;0;0;0;0;0;3;1;0;0;4 296 448;1 075;3 134;6;0;0;0;0;0;0;0;0;0;0;771 526;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Астраханская область;31 904 784;16 962 362;6 701 769;990 316;28 873 195;18 034 711;6 683 984;2 073 828;19 463;6 573;11 954;23 952;0;14;3 056 883;374 647;63;2 682 237;2 173 251;366 964;55 049;0;253 986;38 097;60 721;44 240;9 154;6 550;74 929;143 616;4;0;0;0;0;0;0;0;0;0;0;1 451;471;1 575;518;0;822 139;8 150;0;771 440;4 946;0;85 899;3 205;0;17 180;641;0;2 577;96;0;32 957;0;0;45;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;702 085;611 011;91 539;18 307;2 746;465;17;1;2 823 261;2 254 572;0;573 418;4 730;114 683;17 203;5;3;9;47 721 346;22 862 300;0;24 859 783;4 971 957;737;1;170 000;155 380;0;0;0;0;0;132 744;116 300;9 911;6 533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;12 519;797 760;0;0;0;0;0;0;0;0;0;0;0;0;15 661;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6 369 210;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;2;3 409;7;0;0;0;0;2 877;2;4 512;5;125;3;231;1;0;0;0;0;9 873;5;0;0;0;0;0;0;0;0;0;0;6 989 519;690;0;0;0;0;0;0;0;0;0;0;0;0;490 902;8;64 169;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Белгородская область;295 828 900;54 670 771;24 797 916;3 255 056;258 163 413;57 209 824;18 650 560;7 561 054;94 350;35 498;101 676;45 063;1 954;321;43 816 459;1 027 591;200;42 789 017;6 850 375;8 557 633;1 283 648;0;2 899 597;434 947;344 630;172 178;51 786;25 853;205 519;5;1;0;0;0;0;0;67;0;0;0;0;7 441;1 201;4 540;819;0;768 011;3 669;0;707 372;3 669;0;63 189;0;0;12 638;0;0;1 896;0;0;2 709;0;0;112;3;0;3;0;0;0;0;6 244;0;0;7 096;0;0;95;0;0;5;0;0;14;0;0;3;0;0;950;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47 259 746;38 212 597;9 552 517;1 910 503;286 577;505 368;135;24;8 665;6 603;0;2 145;83;429;64;4;2;3;0;0;0;0;0;0;0;12 809;8 005;141 125;138 276;3 093 755;778 663;12 978;239 072;29 999;320;207 628;0;1 125;0;1 125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;860;8 327;1;0;0;0;0;81;51 424;514 945;42 910;2;0;0;0;0;0;0;0;0;0;0;226;1;0;0;0;0;0;0;0;0;0;0;0;0;12 137;1;0;0;0;0;0;0;0;0;143;2;0;0;0;0;8 756;4;693;2;3 109;7;12 233;7;3;1;30;1;0;0;45 363;9;0;0;14 315;3;306;1;0;0;6 617;17;0;0;0;0;0;0;0;0;0;0;8 282 331;2 289;92 935;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Брянская область;80 415 581;17 731 023;2 863 732;828 254;75 804 802;19 083 114;3 140 940;1 661 823;29 547;592;2 102;0;2 184;6;4 358 973;476 083;94;3 882 890;2 185 072;734 177;116 487;0;321 300;49 464;196 889;51 444;30 672;7 809;95 217;42 401;18;0;0;0;0;0;35;0;0;0;0;2 985;608;2 227;812;0;505 497;17 960;0;422 201;16 645;0;84 477;1 314;0;16 895;263;0;2 534;39;0;1 181;0;0;167;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20 181 021;16 224 213;3 970 326;794 066;119 110;13 518;30;4;2 042;4 077;0;33;2 068;7;1;2;1;4;0;0;0;0;0;0;0;0;0;3 039;2 898;0;0;141;506 976;466 541;1 174;39 261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;14 680;125 980;499;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;0;0;958;5;1 244;8;65;1;0;0;23;1;1 907;3;76;1;121;1;0;0;0;0;1 642;10;0;0;0;0;0;0;0;0;35;1;6 094 998;1 302;10 733;11;0;0;0;0;0;0;3 143;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Владимирская область;164 273 634;29 882 536;6 300 889;4 625 247;146 991 303;33 227 467;9 158 923;4 977 216;13 025;79 938;9 200;441 750;2 320;0;14 426 310;626 736;125;13 799 575;4 058 712;2 743 561;413 987;299;962 414;145 906;524 167;144 745;79 137;21 712;125 347;16 354;9;0;0;0;0;0;0;0;0;0;0;4 264;680;1 302;828;0;491 918;23 309;0;431 360;22 641;0;60 838;2 417;0;12 168;483;0;1 825;73;0;455;1 749;0;274;13;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 090 667;945 638;155 563;31 113;4 667;10 534;16;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;666 909;683 136;171 354;170 847;0;0;507;982 741;722 641;112;11 227;248 761;0;0;245 039;3 722;0;235 603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9 466;3 722;2 746;0;0;0;0;0;0;75;47 424;632 983;0;0;610;2;0;0;0;0;0;0;0;0;80 755;2;35;2;0;0;0;0;0;0;0;0;0;0;532;1;0;0;0;0;0;0;7 648;1;4 129;3;0;0;0;0;7 468;5;500;2;14 659;14;5 309;21;0;0;0;0;0;0;23 542;9;5 661;3;541;1;0;0;0;0;2 815;19;0;0;0;0;0;0;0;0;0;0;4 383 553;2 580;203 940;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
