"GA","GB","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100","G101","G102","G103","G104","G105","G106","G107","G108","G109","G110","G111","G112","G113","G114","G115","G116","G117","G118","G119","G120","G121","G122","G123","G124","G125","G126","G127","G128","G129","G130","G131","G132","G133","G134","G135","G136","G137","G138","G139","G140","G141","G142","G143","G144","G145","G146","G147","G148","G149","G150","G151","G152","G153","G154","G155","G156","G157","G158","G159","G160","G161","G162","G163","G164","G165","G166","G167","G168","G169","G170","G171","G172","G173","G174","G175","G176","G177","G178","G179","G180","G181","G182","G183","G184","G185","G186","G187","G188","G189","G190","G191","G192","G193","G194","G195","G196","G197","G198","G199","G200","G201","G202","G203","G204","G205","G206","G207","G208","G209","G210","G211","G212","G213","G214","G215","G216","G217","G218","G219","G220","G221","G222","G223","G224","G225","G226","G227","G228","G229","G230","G231","G232","G233","G234","G235","G236","G237","G238","G239","G240","G241","G242","G243","G244","G245","G246","G247","G248","G249","G250","G251"
"Камчатский край","6560438","0","0","336302","14363161","0","-6031","0","0","0","12","0","0","0","0","2896","14763","0","0","1740","0","0","0","19790941","82343","0","0","0","0","0","0","0","163932","21571","83190","453","0","0","335734","0","0","0","0","1947726","898313","157","1254136","0","0","0","47454","159114","3030349","0","0","0","0","0","0","0","10646","0","0","0","0","0","0","0","0","0","0","0","0","0","0","262442","0","0","0","0","0","-75991","0","-657123","0","0","0","0","0","0","0","0","27865","21421","0","0","0","0","0","0","0","0","0","622","0","0","0","0","0","0","0","0","0","0","6504","0","455328","0","0","12324","3420","33152","81150","3577058","222702","152025","620157","0","0","103007","7389","0","0","13021","32381","18926","0","35866","0","0","8113","14330","19097","1765","0","0","0","49076","0","0","0","0","0","0","0","0","5348732","0","473","0","0","0","0","41912","4495","5246018","718142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9722","0","0","23128","-19","0","61","0","1107","0","0","0","796862","50","0"
"Кемеровская область - Кузбасс","8901609","-12","0","638557","28444022","0","-2962","0","973","0","815","4","0","0","338","13939","1356670","22550","0","24552","3772","25377","0","81126663","184606","0","0","0","0","0","0","0","758363","223741","478674","101055","0","0","1161764","0","0","0","229","7595267","2437193","1053","3116473","650","0","4350","217927","855907","23450856","6540","0","0","0","4282039","110229","0","1484","1881361","2","0","0","3","0","0","7162843","0","0","0","0","0","0","1429279","4308194","0","3509","0","-548054","-832","0","-79427","0","0","0","0","-24130809","0","0","0","46576","2670873","0","0","0","0","0","0","0","0","0","1718","0","2842","0","0","0","0","0","0","0","0","44443","0","968626","0","0","221592","0","175","9241","14251216","135477","757095","2045629","1260","0","2299625","2017571","0","0","0","407","116781","0","188650","0","0","0","115","8307","185093","0","0","0","255160","370054","0","0","5496934","0","0","0","0","836452","0","1717240","1011494","0","0","0","76666","3920","0","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6440","0","811","96135","133","0","-461912","0","782043","0","0","0","7695891","41252","-301"
"Кировская область","4911829","0","0","477212","15139307","0","-3319","0","5","0","0","0","0","-3","0","30922","13999","0","0","41709","0","225025","0","32222994","185781","0","0","0","0","0","0","0","166682","34339","17131","258","0","14","462032","0","0","0","0","1587708","839643","167","1114536","0","0","0","63405","447335","43041320","9875","1829260","12003","7046","0","52121","0","146160","1886821","-523","0","0","0","0","0","0","0","0","0","2325","0","0","809219","1019976","0","1317","0","0","-68","0","0","0","0","0","0","0","0","0","0","14484","395865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9669","0","897308","0","0","32024","0","34460","100458","3327237","475595","284383","1282923","1260","0","246578","18479","0","0","0","41080","23616","0","82072","0","0","0","56232","17009","14588","0","0","0","81614","0","0","0","0","0","0","0","0","436","0","0","0","0","0","0","23601","10922","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1387","0","50238","47795","488","0","-30397","0","621531","0","0","0","1440148","8074","-191"
"Костромская область","2092994","0","0","736552","9006908","0","-1060","0","0","0","0","251121","0","0","268","960223","187083","532814","375769","1137022","14618","9565230","5460","17653325","171156","0","0","0","0","0","0","0","141877","80902","265495","1323451","0","0","237715","0","0","0","0","2154654","484332","-250","1851386","0","0","0","33792","260747","27936832","0","0","0","0","0","0","0","2315","0","0","0","0","3536","0","0","0","0","0","0","0","0","0","77358","253522","0","0","0","0","-2925","0","0","0","0","0","0","0","0","0","0","24806","847931","0","0","0","138","0","0","0","0","0","0","0","2","50750","0","1307","0","0","0","0","0","7645","0","475626","0","0","21324","0","37700","28817","1750278","145250","173204","727197","336","0","192382","11638","0","0","0","51631","7135","0","99601","0","0","0","54566","6664","13262","0","0","0","41136","0","0","0","0","0","0","0","0","136","0","0","0","0","0","0","30218","4320","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87","0","9312","35882","0","0","0","0","10048","0","0","0","633236","845","-49"
"Курганская область","6267236","0","0","1074700","14836403","0","-6006","0","105","0","0","249799","2","232","493","5277","338935","172348","0","0","0","0","0","20603072","80119","0","0","0","0","0","0","0","153543","106206","133094","2095","0","0","312536","0","0","0","0","851321","415671","131","996159","0","0","0","48504","173741","41038949","0","0","0","0","0","0","0","553","0","0","0","0","0","0","0","0","0","0","0","0","0","0","479518","0","0","0","0","0","0","0","1624","0","0","0","0","0","0","0","0","0","396409","0","0","0","0","0","0","0","0","0","0","0","0","0","0","703","0","0","0","0","0","7042","0","337682","0","0","115490","0","0","0","2897383","235480","137787","644233","504","0","180370","76045","0","0","0","0","0","0","33460","0","0","0","0","0","131187","0","0","0","31018","0","0","0","0","0","0","0","0","178316","0","0","23","0","0","0","13554","14642","1","2006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","897","0","1358342","31825","16","0","-143","0","118358","0","0","0","1273207","3151","-6"
"Курская область","4361607","0","0","6784114","13169459","0","-28380","0","101","0","0","134160","0","0","0","203628","304165","3727","0","105","0","946","0","34999559","191377","0","0","0","0","0","0","0","206609","81413","161129","0","0","0","463187","0","0","0","0","2569527","897600","-123","1101383","650","0","4350","49920","312483","25698540","146754","0","0","1144","0","0","0","28487","0","7864","0","0","151483","0","0","0","0","0","0","0","0","0","505590","0","0","64596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1291765","0","0","0","0","0","0","0","0","0","0","0","412","0","0","0","0","0","0","0","0","0","0","993766","0","0","0","0","99077","70766","4894691","300755","304693","1185236","1512","0","626200","0","0","0","0","486590","45184","0","103924","0","0","0","220968","17484","0","0","0","0","33832","13025824","0","0","0","0","0","0","0","48631","0","0","1508701","0","0","0","69549","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","147951","48930","-10","0","0","0","239650","0","0","0","1269689","6262","-184"
"Ленинградская область","35683735","0","0","19422834","85480731","0","-72734","90","303","0","0","3937432","89","0","712","7050557","2834594","1839284","3","1928","24","13526","70899","86554282","355692","0","0","0","0","0","0","0","1159646","262883","314394","19434","0","0","2091353","0","0","0","985","11014830","2176140","2712","4860829","93","2802","0","222677","941369","13363731","24184","-16050","0","0","0","0","0","41414","1171538","16438","-10990","0","243366087","0","0","24216211","0","0","20173788","459","535933","59162","305290","189250","0","43524","1085","0","-461","0","1843154","0","0","0","53176281","-40467352","0","0","0","94565","3964680","0","0","0","2285","2594","0","0","0","0","656","0","521","57409","0","39443","0","0","0","68","0","27701","0","35241","0","0","127169","0","315373","1105345","21598012","10310692","484513","3111986","108815","0","68297","253747","0","0","0","1109395","3134159","0","13562","0","0","0","924988","968366","171265","0","0","0","974588","0","0","0","0","0","0","0","0","32063","0","0","137995","0","0","0","54904","54","2342","549","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","488","3","667356","116840","0","0","-4368","0","2619074","0","0","0","3671093","53292","-16"
"Липецкая область","8043069","0","0","-1440195","21446831","-64423","-241513","0","3","0","0","-339238","0","0","1092","457395","158898","145860","0","5386","0","1657","0","37314254","125880","0","0","0","0","0","0","0","377080","120738","141881","3642","0","0","481424","0","0","0","0","2872541","1271546","781","3518471","0","0","0","67484","376581","1231739","0","0","0","45","12589263","1758","0","65967","0","0","0","0","2619645","0","0","0","0","717142","0","934","0","0","3074770","230686","0","4153","0","0","0","0","0","0","0","0","25816","0","0","0","0","26141","1975359","0","0","0","9605","0","0","0","0","0","0","0","10","0","0","803","0","0","0","0","0","10520","0","796162","0","0","61661","0","113919","120642","5745373","418384","404665","1178291","80205","0","979073","116981","0","0","0","235049","83230","0","139878","0","0","0","175887","31989","118184","0","0","0","24096","0","0","0","0","0","0","0","0","66208","0","0","1055426","0","0","0","166144","241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90","11","3534563","64194","0","0","536","0","25971","0","0","0","3062080","2854","-9"
"Магаданская область","6773987","0","0","-1428","32265860","0","-2","0","0","0","0","0","0","0","0","11838","114256","17647","0","0","0","0","0","12188933","24712","0","0","0","0","0","0","0","121930","46573","12112","1877","0","0","118389","0","0","0","0","1364374","491903","140","986536","0","0","0","34912","87633","-22508495","0","0","0","0","0","0","0","155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4889","0","0","0","0","0","-18244","0","-16196","0","0","0","0","0","0","0","0","62","189407","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","10949","0","49209","0","0","9522","0","0","0","4327693","0","169582","169786","0","0","28412","7135","0","0","0","0","0","0","12326","0","0","0","0","0","1602","0","0","0","65034","0","0","0","0","0","0","0","0","41519099","0","7814","0","0","0","0","6980","2281","493269","50775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51960","16","0","27232","2","0","90","0","1973","0","0","0","719012","5535","0"
"Московская область","176622237","0","148","4999021","382832891","0","-41218","101","2442","0","25","243462","426","-1","18549","7075554","22204988","6227327","342","202503","33078","378452","58955","452503198","1538915","0","0","0","0","0","0","0","10913891","3101863","3926265","1562348","0","0","17444935","0","0","0","6020","52037887","26622910","26215","43317914","26010","48564","174000","2142406","6576310","961422642","14286","-8033","0","8022","0","0","0","6097681","0","97849","0","0","1323275","0","37817","0","43143","1590554","131788","575328","26486","33208","19043291","53410508","3765","1491452","1692121","-157870","-225277","0","10175638","0","0","19230","0","-19474713","0","0","0","0","102409257","58","0","0","10041","0","0","0","0","0","742","0","18665","632403","0","147479","1238","3552","0","0","0","1054142","0","11505910","0","0","2661657","0","0","0","63524088","1024680","2880548","15583889","356528","0","23749479","5515202","0","0","0","0","0","0","10197813","0","0","0","0","0","3474681","415442","0","0","1601450","0","0","0","0","0","0","0","0","132376","0","0","0","0","0","0","676147","2319","81","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","938","-4","13770333","577395","20","0","-2137738","0","3873154","0","0","0","46490892","518081","-5601"
"Мурманская область","3347466","0","0","3632666","21243945","0","-88748","0","0","0","0","228420","0","0","0","68049","179298","26","0","0","0","0","0","38847582","92015","0","0","0","0","0","0","0","203340","88006","255073","255","0","0","471634","0","0","0","55","2326591","1216094","1119","1396685","0","2281","0","66282","327718","-61253161","0","0","0","0","0","0","0","589","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50114","0","0","0","0","0","0","0","-203255","0","0","1229","0","0","0","0","0","48861","389674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14052","0","457989","0","0","163625","0","3046","57788","5652373","0","230018","819565","1092","0","147487","344867","0","0","0","7894","43664","0","15147","0","0","0","2250","15084","13658","0","0","0","67085","1604225","0","0","0","10197383","1851832","600975","311494","456","0","0","2724439","0","0","0","14525","3893","2232727","842","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","551","2665","242","59460","0","0","-170","0","4729","0","0","0","823833","41397","-74"
"Нижегородская область","32609875","0","83","8643331","75209990","0","-62765","0","18","0","-229","7657385","256","8","5421","883487","273654","2532201","11","35899","4664","200521","-44548","137193607","524339","0","0","0","0","0","0","0","2115879","616233","480996","41283","0","0","2478218","0","0","0","1597","7739647","5059012","2748","8544742","2600","11215","13050","460314","1874052","256442243","516115","-4389","2486","10","0","501735","0","98672","0","0","0","0","1029355","0","0","78805924","-276636","17085","47854509","26088","0","0","8617227","2907465","0","175340","0","-85","0","0","468829","0","0","0","0","0","0","0","0","19837","8017487","0","0","0","1744","0","0","0","0","0","1559","0","2538","22732","0","0","0","0","0","0","0","0","0","2605536","0","0","763090","0","0","0","13376976","1672156","984749","4295883","111406","0","2205614","596821","0","0","0","0","0","0","600240","0","0","0","0","0","732321","0","0","0","235031","0","0","0","0","0","0","0","0","-217","0","0","29916","0","0","0","115354","5599","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","398","0","73012332","92378","233","0","-27562","0","31793","0","0","0","7120646","10715","-98"
"Новгородская область","6684013","0","0","906004","17404325","0","-6072","0","0","0","0","40301","0","0","0","469880","244751","225","0","37370","0","0","0","19419177","68330","0","0","0","0","0","0","0","219776","89184","72369","296","0","0","313594","0","0","0","0","1164031","507957","59","661736","0","0","0","38660","217129","13610307","1482053","0","0","0","0","0","0","56336","3763692","12617","0","0","0","0","0","0","0","0","0","0","0","0","54928","40783","0","1658","0","0","0","0","0","0","0","0","0","0","0","0","0","50931","847329","0","0","0","0","0","0","0","0","0","23","0","75","0","0","0","0","0","0","0","0","88","0","189096","0","0","45449","0","58065","102586","3252296","492651","182800","629978","336","0","172404","38388","0","0","0","81494","74735","0","39662","0","0","0","110644","59315","56313","0","0","0","50211","0","0","0","0","0","0","0","0","41630","0","0","0","0","0","0","14620","5743","-94","425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","583","0","791045","57012","5301","0","408","0","52745","0","0","0","6138543","2244","-18"
"Новосибирская область","31203811","26","1168","1078189","77075682","0","-6821","2326","492","0","29","0","-884","0","6395","331091","567375","3351193","6198","323010","0","501303","0","104506457","426204","-99","0","0","0","0","0","0","1168553","244862","273941","905281","0","2","2282381","0","0","0","680","11132409","4311446","15361","6703523","2600","738","17400","420661","2374572","154775511","549401","-3056","0","1066","0","0","0","168314","0","0","0","0","5248","0","0","0","72031","125","2063379","0","0","0","17568739","2891049","0","121386","1228","0","-5429252","0","0","0","0","0","0","-3462488","0","0","0","103623","10620188","0","0","0","127","0","0","0","0","0","313","4","2514","0","0","31218","0","0","0","0","0","51529","0","2099744","0","0","24176","0","144553","91782","15344792","226749","842547","3184548","2730","0","1951652","43119","0","0","0","504161","126628","0","279359","0","0","0","272078","48821","21295","0","0","0","458722","0","0","0","0","0","0","0","0","176215","0","1166648","0","0","0","0","43726","3531","462","4045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3005","19","309330","125463","102","0","-21345","0","370911","0","0","0","9827496","191578","-79"
"Омская область","7435422","0","0","1091304","24130696","-4","-2310","0","0","0","0","2269745","1122","0","10411","41109","115691","18417","2","16759","-11","8466","0","49841924","140498","0","0","0","0","0","0","0","442725","158943","46580","36400","0","0","932331","0","0","0","-624","2780994","1501889","2407","2536535","1300","0","4576","135986","663969","104989953","0","0","0","0","0","0","0","1071","0","0","0","0","214525","0","0","83818315","42878","7","79176980","543820","0","1230","11015246","12021441","0","16708","0","-662249","-22080","0","2539880","0","0","0","0","0","0","0","0","54496","1639474","0","0","0","4165","0","0","0","0","0","0","0","1435","2221","0","490","0","0","0","0","0","21791","0","834186","0","0","0","0","62342","42783","8064032","93253","310203","1616083","1687","0","1034070","0","0","0","0","153039","24804","0","239614","0","0","0","314122","19832","0","46536","3114","402","30998","0","0","0","0","0","0","0","0","443","0","0","0","0","0","0","9513","4641","0","1079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","653","0","121","86094","15","0","21166","0","310815","0","0","0","2662342","9795","-462"
"Оренбургская область","9287524","0","0","967869","23225516","0","-80361","0","0","0","-118","580151","0","0","4485","23369","22441","18823","11","57602","0","3867948","0","48924980","221790","0","0","0","0","0","0","0","426913","168547","194394","61150","0","0","880477","0","0","0","23","2122414","1472127","975","1790665","650","0","4350","92006","441035","134836514","180574","0","0","0","1226863","0","0","23390","0","0","0","0","0","0","0","2756854","101967","0","10379096","13","0","0","711529","334030","0","23885","0","0","-555831","0","0","0","0","0","0","0","0","0","0","0","5607433","0","0","0","2","0","0","0","0","0","0","0","687","12","0","35","0","171309","0","0","0","14910","0","616022","0","0","33913","0","108175","0","12279404","2120679","450736","1138551","2177","0","765212","111634","0","0","0","346550","0","0","205129","0","0","0","406154","0","71614","320090772","16361548","1509934","218716","0","0","0","0","0","0","0","0","80313","0","0","7679979","0","0","0","144424","1299","0","174","0","0","0","18816124","0","64099515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41465","1","0","75180","689","0","54206","0","613441","0","0","0","2018002","430834","-285"
"Орловская область","2292108","0","0","472100","7669015","0","-18480","0","-1","0","0","91754","0","0","0","23872","13576","0","0","1576","0","117","0","19066710","116179","0","0","0","0","0","0","0","167564","35948","5548","2254","0","0","280248","0","0","0","650","790706","486459","747","560084","0","1909","0","34971","226266","17578442","-51844","0","0","166860","0","0","0","1715","0","0","0","0","0","0","0","0","2028","0","0","0","0","0","40947","282311","0","13411","0","0","0","0","0","0","0","0","0","0","0","0","0","11375","1881099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18845","0","0","0","0","0","4914","0","365248","0","0","55021","0","40012","43503","2236818","135788","165991","946349","896","0","252453","73719","0","0","0","168971","15216","0","93160","0","0","0","108932","16056","69146","0","0","0","44213","0","0","0","0","0","0","0","0","1346","0","0","0","0","0","0","36594","747","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165","0","1043","36972","0","0","-4061","0","139410","0","0","0","978326","6160","-2014"
"Пензенская область","5092019","0","0","739398","13358722","0","-4620","0","2349","0","0","82357","333","0","0","22668","669425","5578","0","9254","0","7499","0","31421225","212167","0","0","0","0","0","0","0","215887","47619","33784","814","0","0","606608","0","0","0","0","1481646","1027747","1262","1397335","0","0","0","70287","410949","54804742","108214","0","0","0","0","0","0","739111","0","0","0","0","113806","0","0","0","0","0","0","0","216334","0","3327708","5278049","0","66443","192593","0","0","0","0","0","0","0","0","0","0","0","0","27860","741186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","996400","0","0","0","0","153659","110864","4908151","940502","298452","1522744","1680","0","537301","0","0","0","0","412636","78375","0","224433","0","0","0","211807","56972","0","0","0","0","53276","0","0","0","0","0","0","0","0","40921","0","0","10071","0","0","0","34792","3025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","858","0","513788","76167","602","0","-10","0","659753","0","0","0","1698389","3896","-1192"
"Пермский край","26212423","0","0","6826314","66348507","0","-49205","0","24820","0","0","2226852","2044","0","14462","2627174","504691","74816","64","61902","21","205717","-429","83536193","385466","0","0","0","0","0","0","0","841954","201203","104627","198676","0","0","1671812","0","0","0","673","6545336","2974027","2615","4220545","1966","2318","13050","284556","1304884","233317517","17804","-27143","0","91","0","0","0","9840","2866728","0","0","0","49923","0","0","30066913","287877","0","37899537","725360","0","0","92709","4887886","0","739","0","-476423","0","0","0","0","0","0","0","0","0","0","0","46608","4661170","0","0","0","0","0","0","0","0","0","969","0","2","23805","0","562","0","571","0","0","0","0","0","1944307","0","0","809640","0","0","0","14273256","3439901","792615","2797852","3199","0","2254772","660243","0","0","0","0","0","0","386672","0","0","0","0","0","486229","556625246","623850","0","335606","0","7443583","0","0","0","0","0","0","269823","0","0","252679","0","0","0","142184","12759","0","315","724764","0","21111800","378687","0","108303926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21628","0","89004","66834","2132","0","7801","0","487644","0","0","0","4549054","33512","-3475"
"Псковская область","2114009","0","0","366212","6482802","0","-1727","0","0","0","0","37850","0","0","0","29180","2127","1869","0","66","0","0","0","17967139","69946","0","0","0","0","0","0","0","71706","25301","1519","0","0","1518","245886","0","0","0","64","653070","355474","105","285820","0","0","0","26382","169872","12525247","1931","0","0","0","0","0","0","3140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30455","0","0","6130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1063275","0","0","0","0","0","0","0","0","0","0","0","10","3844","0","10685","0","0","0","0","0","6297","0","165813","0","0","28010","77","23404","16952","1692311","156296","177230","742988","364","0","106610","43994","0","0","21","51615","17226","0","52285","0","0","248","110441","18788","83829","0","0","0","52066","0","0","0","0","0","0","0","0","1022","0","0","0","0","0","0","31912","3438","28","2516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","177650","15761","0","0","-6888","0","31168","0","0","0","577612","1423","0"
"Ростовская область","20796727","0","0","6489835","62051387","0","-45997","6","1957","0","0","3","183","0","111","1007136","312356","94027","27","7140","3","5962","11999","121877530","911228","0","0","0","0","0","0","0","1573786","621833","346390","165394","0","0","2907668","0","0","0","4964","10255204","5568250","15692","8248804","1300","197","8698","361996","1919801","112302022","-8358","0","0","0","146","177104","0","176902","0","0","5","2146","63747502","0","0","270","23","21","108","0","1563","24909","9036839","0","332","1350","0","0","-709485","0","-244201","0","0","0","0","-28970364","0","0","0","126384","6325404","0","0","0","0","0","0","0","0","0","0","17","4661","56233","0","23155","0","0","0","0","0","0","0","1348688","0","0","0","0","269724","118170","15913669","3335962","808397","3879571","245331","0","4214852","0","0","0","0","1754204","431042","0","1300816","0","0","0","1426704","261854","0","0","99850","0","509048","0","0","0","0","0","0","0","0","59472","0","229694","0","0","0","0","81961","2145","664","974","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4859","1","18618573","175326","707","0","-6446","0","3504443","0","0","0","7306831","36455","-21"
"Рязанская область","8916150","0","0","1966900","21684965","0","-10765","0","106","0","0","744748","0","0","0","2812","24478","54817","1667","9245","0","1906","36983","36014068","188330","0","0","0","0","0","0","0","373985","126268","158335","220","0","0","524684","0","0","0","1","1688014","1223338","613","1925024","0","0","0","89159","452563","73256689","-15831","0","0","377","0","0","0","2640","0","0","0","0","0","0","0","41773808","598253","0","30733115","121301","0","0","1267186","0","0","357","0","0","0","0","15580","0","0","0","0","0","0","0","0","50381","1807513","0","0","0","0","0","0","0","0","0","0","0","118","4225","0","204","1156","0","0","0","0","0","0","1096379","0","0","169615","0","173016","123216","4167474","1309923","287468","1089328","623","0","882074","209731","0","0","0","258259","70624","0","148733","0","0","0","267222","48319","88310","0","0","0","173156","0","0","0","0","0","0","0","0","8135","0","0","21921","0","0","0","48179","1238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3300","0","1921550","84284","146","0","-10064","0","14102","0","0","0","1924854","11427","-61"
