"GA","GB","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100","G101","G102","G103","G104","G105","G106","G107","G108","G109","G110","G111","G112","G113","G114","G115","G116","G117","G118","G119","G120","G121","G122","G123","G124","G125","G126","G127","G128","G129","G130","G131","G132","G133","G134","G135","G136","G137","G138","G139","G140","G141","G142","G143","G144","G145","G146","G147","G148","G149","G150","G151","G152","G153","G154","G155","G156","G157","G158","G159","G160","G161","G162","G163","G164","G165","G166","G167","G168","G169","G170","G171","G172","G173","G174","G175","G176","G177","G178","G179","G180","G181","G182","G183","G184","G185","G186","G187","G188","G189","G190","G191","G192","G193","G194","G195","G196","G197","G198","G199","G200","G201","G202","G203","G204","G205","G206"
"Камчатский край","97377063","97260310","5198","1797513","1797513","35949794","1503","13375","13375","280874","23","90862","90862","1298025","34","0","0","0","0","0","0","0","0","14432755","14432802","144328017","1283","21","21","233","2","0","56682192","56573975","282869706","3376","0","0","0","0","0","82053","82038","492226","45","16683","16683","83416","2","0","0","0","0","1499953","1500297","7501483","115","14366601","14362237","104247470","2103","7861918","7860180","733","84988","80914","5","8412752","8407190","1338","62176","61756","222","0","0","0","0","0","0","212","212","2","12547","0","0","0","0","0","92753337","92641197","3941","67174032","67136831","3684","1991241","1990872","240","16585","16694","13","8244099","8241577","636","1502413","1500257","113","13777090","13707666","1758","47877","47301","91","0","0","0","3637","0","0","2268051","2286898","95","21637502","21538864","5096","0","0","0","0","0","0","19178664","19112817","342","2420604","2380675","115","171817341","1715","10187294","2163595","2145640","2091405","418281","137498","1589861","0","0","0","0","0","0","0","0","0","0","15683585","3620","3136899","429652","85930","2077","3048892","0","0","0","0","0","0","0","0","0","0","25870879","5282539","2521057","504211","139575","4638753","791754","0","158351","161954","32391","11992","113968","0","0","0","0","0","0","0","0","0","0","12878907","13670661","0","0","0","0","0","0","0","171817341","35735","2276788"
"Кемеровская область - Кузбасс","877300426","876928198","28930","3148949","3148949","62975272","3159","64925","64925","1363417","110","245787","245787","3511245","79","0","0","0","0","0","0","0","0","17471460","17428085","174278684","2799","279","272","2993","6","6","647992273","648036460","3240196610","24757","0","0","0","0","0","14387213","14381041","86286245","564","0","0","0","0","0","0","0","0","4753001","4813604","24068120","387","134438246","134317002","819614769","12882","49879118","49821611","5948","1394034","1394034","24","54943763","54690692","9782","287451","286472","1497","0","0","0","1057","1057","14","8634","8634","5","572754","570819","52","0","0","0","794203879","794406854","25298","620002037","620297689","24412","12237799","12237923","889","3192578","3194316","347","52248863","52073467","5042","4621021","4681180","376","101976358","101984556","11984","203679","203121","379","0","0","0","94725","94618","30","60902434","60921308","283","139963692","139338672","28880","0","0","0","0","0","0","116916889","116877540","637","11826656","11832989","367","933830379","8972","92347133","7731835","18856019","19770790","3954158","1977415","12924446","929","14","187","29","6","1","180","2","2","3","150785849","36837","30159011","29529457","5905891","164937","24088183","0","0","0","0","0","0","0","0","0","0","243132982","49015030","49300247","9860049","2142352","37012629","16141630","57236","3231188","1062954","212591","5009","3013588","0","734","37","734","147","0","-110","0","1","1","1394185","17535815","64496","0","0","0","0","0","0","933830379","369301","60518823"
"Кировская область","251109518","250893222","17938","2703740","2703740","54059375","2605","38520","38520","808916","71","232935","232935","3327642","79","0","0","0","0","0","0","0","0","21646864","21648126","216481514","2751","4282","4282","47102","8","87","147133957","147101663","735507467","14767","0","0","0","0","0","2441207","2513319","15079912","318","0","0","0","0","0","0","0","0","481055","469772","2352495","247","65633558","65491597","405465313","9882","9587828","9578306","3977","553","553","1","10802785","10697390","6432","87134","86962","2097","0","0","0","4988","4840","30","32","32","5","146793","5779","31","195","195","5","208507721","208264470","15980","135551590","135390910","15204","3126357","3132781","405","347000","347000","262","12070266","12045845","3439","464927","457249","231","56927702","56870325","9071","27058","27114","212","0","0","0","0","0","0","184410","184410","63","46850448","46740153","19485","0","0","0","0","0","0","4121385","4123326","247","292137","288622","200","37966407","5772","43470082","5739878","8981010","8840522","1768106","923900","6289004","0","0","0","0","0","0","0","0","0","0","42119308","319530","8439838","35759524","7151905","79970","1207963","0","0","0","0","0","0","0","0","0","0","85589390","17420848","44600046","8920011","1003870","7496967","6253278","119055","1256608","1888416","377682","42415","836511","0","0","0","0","0","0","0","0","0","0","85748","6339026","120242","0","0","0","0","0","0","37966407","1035110","40402"
"Костромская область","139740781","139797291","9975","1683864","1683864","33677272","1558","16870","16870","354270","51","147912","147912","2113022","48","9","9","145","2","0","0","0","0","8838491","8834385","88343853","1261","-1691","2643","29077","5","1253","109249508","109207483","546037415","8090","0","0","0","0","0","214296","214391","1286343","153","0","0","0","0","0","0","0","0","197183","196325","981625","109","16613495","16714391","104869090","4763","2154738","2153888","1821","0","0","0","2779609","2777765","3392","79411","76562","645","0","0","0","1057","1057","18","339","339","8","6864","6864","20","-18","0","0","112009131","112116419","8687","89771863","89801073","8259","3023868","3023875","300","994385","995328","233","2262309","2262996","1631","194351","195387","109","15638294","15737414","4369","114158","111789","107","316","316","4","0","0","0","47548","47555","38","29032617","28976273","10329","0","0","0","0","0","0","1229399","1227559","114","75008","74861","101","496669957","3164","73635675","2363958","14845333","62688133","12537626","208582","2099125","0","0","0","0","0","0","0","0","0","0","2320992811","432913","464220208","2178138179","435627638","2625876","25966694","0","0","0","0","0","0","0","0","0","0","2394628486","479065541","2240826312","448165264","2834458","28065819","13700277","99298","2745020","43459","8692","1481","2734847","0","7","0","0","0","0","0","0","2","1","55351","13755628","99332","0","0","0","0","0","0","496669957","92269","42219"
"Курганская область","218159368","217766657","9936","3495708","3495708","69912660","2783","106460","106460","2235658","123","146218","146218","2088831","42","4672","4672","71417","2","0","0","0","0","10699345","10702803","107026915","1546","9203","9207","101273","14","31","128864044","128606841","643064032","6488","0","0","0","0","0","720370","720298","4321787","232","50","50","667","4","0","0","0","0","583513","542514","2712572","112","52379712","52348840","321776601","4644","20005996","19965261","1701","660","660","9","21150050","21083029","2690","105242","105240","456","0","0","0","1022","1020","15","40","40","3","5231","5305","6","36","36","3","178537648","178267776","8052","108114051","107974792","7382","1206304","1196062","182","300127","318413","111","19534289","19483453","1512","582585","541495","108","48763471","48717071","4083","41515","41232","99","25","25","6","0","0","0","4368","4371","25","46458325","46337351","9950","0","0","0","0","0","0","6695348","6699757","234","887625","886503","138","26412570","3232","18153919","3017775","3781675","1894707","378940","339280","3063455","8865","84211","5984","8865","1773","0","4211","2","4","4","11654354","331555","2347449","6057153","1211430","88903","1047116","0","0","0","0","0","0","0","0","0","0","29808273","6129124","7951860","1590370","428183","4110571","472114","178970","103371","17048","3410","32737","67224","0","0","0","0","0","0","0","0","0","0","220240","692354","182064","0","0","0","0","0","0","26412570","799401","3835"
"Курская область","267441217","267107212","15052","1519552","1519552","30391118","1388","60328","60328","1266884","64","119589","119589","1708408","31","96","96","1470","2","0","0","0","0","58599305","58621089","586211383","3203","18394","18394","202331","21","1","139336552","139151847","722029442","12303","0","0","0","0","0","924161","918201","5509206","217","0","0","6969","0","-36","0","0","0","407722","412090","2060451","127","50304198","50175300","347467686","7134","15498175","15455849","3181","162","194","2","16151820","16111626","5124","697646","422404","752","4718","4718","2","416","416","17","10231","10231","15","-713","3834","15","6","6","1","239648849","239423681","13486","170387826","170272249","13126","7566835","7569918","373","1234225","1237462","438","13934192","13896427","2829","408769","409019","126","46100439","46023938","6520","61746","58552","148","1","1","1","-1565","37","3","2687331","2686793","35","41952004","41558515","15065","0","0","0","0","0","0","16105008","16097703","451","1077844","1076988","155","109980342","4707","35298697","4402488","7279862","5028050","1005611","954294","5319957","0","0","0","0","0","0","0","0","0","0","8426925","94516","1690110","193948","38790","3564","1647756","0","0","0","0","0","0","0","0","0","0","43725622","8969972","5221998","1044401","957858","6967713","2622750","240170","536558","22735","4547","4266","527745","0","0","0","0","0","0","0","0","0","0","1180029","3802779","240170","0","0","0","0","0","0","109980342","159384","2616360"
"Ленинградская область","941096546","940421205","36844","6234096","6234096","124652897","5581","154270","154270","3240006","236","490353","490353","7005044","162","6644","6644","101559","4","0","0","0","0","35731990","35717855","357178550","2961","8799","8799","96787","16","728","630699951","630164084","3150827442","29988","3","0","0","0","0","4320518","4320848","25919137","591","1983","1983","41630","6","256","256","19450","2","827109","817971","4089857","318","190450671","190467881","1169069631","18940","69959664","69824335","8493","11976","11976","36","72161401","72028959","12445","8454090","8459431","2694","0","0","0","3380","3380","43","160415","160708","30","25934","19897","35","24","24","11","924001729","924071564","32294","577893866","577932196","30810","62663539","62661127","1728","3893785","3900643","857","137949473","138007189","7415","802082","793094","308","129201956","129155879","17439","11636479","11636743","503","0","0","0","4276","4276","2","12027940","12154437","373","252452164","251549133","38335","0","0","0","0","0","0","238717828","238693653","624","14740053","14866794","676","753844082","11887","123537751","11436566","25279379","19495292","3899058","2164345","19215976","45292","0","9058","31339","6268","89","2701","11","0","7","129510572","216465","25912937","97097600","19419519","22512","6470906","0","0","0","0","0","0","0","0","0","0","253048323","51192316","116592892","23318577","2186857","25686882","21724747","1091915","4399546","4081716","816343","75091","3508112","83533","6118","17013","2226","445","162","16406","7","1","5","13518279","35243026","1137716","64174","233","0","13","1","12","753844082","280815","12143747"
"Липецкая область","449662019","448898651","20258","1554163","1554163","31093324","1535","19809","19809","415983","40","154639","154639","2209133","58","15492","15492","236803","5","0","0","0","0","64571374","64561427","645613872","2630","8604","8575","94330","18","375715","273922038","273650670","1368137457","17666","0","0","0","0","0","2190248","2198082","13188470","290","4862","4862","585210","7","0","0","0","0","223633","226233","1131164","222","86185119","85802679","566555982","9473","19469761","19307441","4945","18458","18458","7","20453695","20332942","7454","929247","926972","942","0","0","0","155","155","10","78936","78843","14","6958","6704","13","1625","1625","3","449993373","450257629","18466","328493167","328796666","17964","19646012","19713718","568","2074732","2075370","446","18852127","18902014","4353","229041","226920","218","79890515","79733711","8728","987097","986784","285","0","0","0","0","0","0","30065","30065","26","63834993","62877072","20346","0","0","0","0","0","0","63209172","63285343","305","10735374","10733632","279","441614846","6277","30790335","3540333","6335085","8991208","1798244","430334","4106507","135410","8","27082","5129","1026","174","25882","10","1","6","11115851","78714","2227106","1573993","314799","7785","1904522","0","0","0","0","0","0","0","0","0","0","41906186","8562191","10565201","2113043","438119","6011029","2734791","71748","550545","221634","44327","50376","455842","115529","0","23106","116","23","0","23083","11","0","8","762157","3496948","73548","0","0","0","0","0","0","441614846","7543","29480"
"Магаданская область","91968543","91781286","3068","842136","842136","16842732","665","23435","23435","492130","34","100084","100084","1429767","22","550","550","8412","3","0","0","0","0","2117795","2094027","20940274","447","272","0","0","0","-22","69139877","69071521","345357605","2246","8","0","0","0","0","23982","23516","141097","34","0","0","0","0","0","0","0","0","554512","554666","2773329","41","11411684","11310054","69030489","900","7214212","7224326","447","10047","10047","5","7754231","7761288","949","49098","70057","295","0","0","0","18","0","0","3712","3712","5","0","0","0","0","0","0","106688528","106628246","2558","83994195","83976422","2436","4628153","4628263","66","7653","7653","7","6361584","6364892","351","554605","554605","40","11110437","11065492","817","31902","30920","71","0","0","0","0","0","0","8392433","8345596","201","21067958","20957370","2890","0","0","0","0","0","0","44123005","44071644","584","1585219","1589137","56","510708151","1044","4362889","596755","902416","381813","76365","12276","813775","0","0","0","0","0","0","0","0","0","0","5052258","4372","1010669","237","47","162","1010460","0","0","0","0","0","0","0","0","0","0","9415147","1913085","382050","76412","12438","1824235","1264188","0","252837","2242","448","3430","248959","0","0","0","0","0","0","0","0","0","0","3039749","4303937","0","0","0","0","0","0","0","510708151","0","8345611"
"Московская область","7300023914","7294942100","212476","27277164","27277164","545543264","24668","608222","608222","12772663","1037","3005579","3005579","42936841","999","56663","56663","866131","35","0","0","0","0","454778312","454695178","4546951704","16019","18503","19595","215548","44","246856","4993817965","4982842348","24914211386","180165","110","0","0","0","0","20688678","20652490","123914938","2266","45945","45897","397790","28","55260","48412","366405","22","3372140","3368522","16850535","965","1480591388","1478251849","9082996674","124520","275654848","276358347","51904","15930220","16213858","182","315541406","324134319","74280","9974763","9909167","7301","118326","118326","13","9823","9822","129","276777","229730","319","2125332","1868039","404","3995","3995","30","6357496577","6356542921","190422","4145905743","4147146761","181859","412243300","412217371","15243","93344616","93406062","6906","304645017","304258986","46222","3357771","3343272","927","1389115921","1387340439","116858","9215522","9110422","2559","14532","12305","21","693266","598437","45","56136983","56259984","1327","1131395807","1126800074","212980","0","0","0","0","0","0","232585674","232635380","1887","22596371","23872628","2420","1732870845","65395","1924541383","40342645","386925409","310173150","62034625","27269905","297620879","208474","28836","43137","104131","20826","148","22163","57","3","31","978045446","1031258","195660653","502121093","100424218","1568610","93667825","0","0","0","0","0","0","0","0","0","0","2902586829","582586062","812294243","162458843","28838515","391288704","448230154","5137451","89902904","26073465","5214692","1073375","83614837","443391","2248","88791","10922","2184","101458","-14851","38","6","28","128382016","576612170","6504211","577779","18017","9643","100","6","82","1732870845","2156391","54715462"
"Мурманская область","168937982","168298280","8636","2578222","2578222","51564454","2647","74565","74565","1565858","118","212258","212258","3032254","56","0","0","0","0","0","0","0","0","12460146","12460386","124603851","1483","18","19","207","1","0","106946374","106355101","531775500","5352","0","0","0","0","0","604508","604403","3626420","144","973","973","19451","1","0","0","0","0","424198","424198","2120991","55","20783106","20748733","138873501","3715","6717925","6700274","1160","188796","188796","9","24849845","24835654","2044","92122","86370","1710","0","0","0","7029","2050","21","1479","1479","7","815060","815060","7","0","0","0","222861964","222274788","6446","192783627","192790312","5867","3239545","3240344","174","350348","350261","77","6128959","6119880","978","420219","420219","55","19889036","19311431","3207","45122","42397","226","0","0","0","683061","683092","3","8771481","8767441","151","36596023","36537833","9661","0","0","0","0","0","0","99044846","99043091","426","6467963","6461694","105","603980673","3083","42405804","2798283","8621077","7263097","1452620","1467744","5700713","0","0","0","0","0","0","0","0","0","0","15867191","109106","3178894","53125","10625","22448","3145821","0","0","0","0","0","0","0","0","0","0","58272995","11799971","7316222","1463245","1490192","8846534","11755495","68535","2354526","52698","10539","16365","2327622","5450","37","1092","5450","1090","0","2","3","2","2","37059611","48815106","75504","91128","0","12110","1","0","1","603980673","116530","8650035"
"Нижегородская область","1695501044","1694004866","84763","6432652","6432652","128653031","6036","196248","196248","4121200","267","619095","619095","8844215","246","0","0","0","0","0","0","0","0","104883477","104852859","1048548755","6757","22355","22355","245908","35","10649","1217176418","1216121218","6080626901","76184","0","0","0","0","0","12934601","12954814","77728881","1356","0","0","10","0","0","0","0","0","1586237","1576845","7889976","458","281117531","281172911","1723232528","44393","64006989","63463703","22595","286315","295127","83","70524859","70048429","32742","1788700","1747718","2711","225","218","1","1815","1815","35","51275","50935","76","335495","308397","102","0","0","0","1438687917","1438318506","78815","1051015620","1051815069","76832","47834452","47862658","3551","7842754","7852877","1705","63592496","63178186","19879","1565144","1556683","432","265416205","264671213","42123","1423907","1381888","924","0","0","0","36788","36615","13","4877630","4879142","545","325714068","323997064","84866","0","0","0","0","0","0","71481525","70958145","1073","14193881","14243698","855","477154383","25013","297686529","17215078","60398062","51261154","10252226","11052365","39093471","3646","956","777","784","157","37","583","8","2","5","88529799","656378","17738779","7325169","1465034","237842","16035903","0","0","0","0","0","0","0","0","0","0","386216328","78136841","58586323","11717260","11290207","55129374","21776936","841937","4397484","707133","141427","51214","4204843","7287","4126","1664","0","0","0","1664","7","1","9","239791167","261568103","1509971","1479","4820","0","1","3","4","477154383","688035","4795868"
"Новгородская область","170807006","170831424","8788","942893","942893","18857859","893","30480","30480","640079","65","95196","95196","1359947","37","0","0","0","0","0","0","0","0","11823060","11822278","118222651","944","4995","4880","53685","10","73","104274455","104295337","521281431","7572","-1","0","0","0","0","5625206","5636844","33743720","208","951","951","16051","2","0","0","0","0","304637","301979","1509895","86","40607318","40619417","250508511","4320","6509506","6509171","1968","14152","14152","11","7097911","7081263","3213","154084","153875","503","356","356","2","502","502","9","1743","1743","4","2547","2547","18","786","786","1","156630030","156604029","7932","108179698","108222390","7682","5147102","5147102","330","836823","836895","244","8572137","8534106","1702","294633","291637","87","33463029","33435310","4040","145301","145285","137","0","0","0","223","223","1","168009","167994","84","31749831","31739427","8814","0","0","0","0","0","0","17556632","17495865","189","1504937","1512508","103","214547197","2698","15617469","2370819","3242036","1595376","319073","931279","1991684","0","454","23","0","0","65","-42","0","3","1","6261581","21447","1253388","959331","191866","18490","1043032","0","0","0","0","0","0","0","0","0","0","21879050","4495424","2554707","510939","949769","3034716","602205","217762","131330","331510","66301","200","64829","41181","31","8238","0","0","0","8238","1","3","2","466632","1068837","217775","25963","0","0","5","0","2","214547197","4552","167412"
"Новосибирская область","1098209525","1097519794","88574","9242612","9242612","184850841","8705","226272","226272","4751709","375","692028","692028","9886110","269","9634","9634","147264","8","0","0","0","0","102642740","102652858","1026487119","9617","36067","36067","396679","46","-627","737694520","737351710","3688779215","76644","0","0","0","0","0","4309045","4306570","25829473","1170","8360","8360","117978","9","0","0","0","0","857127","856188","4281001","229","194708216","194586336","1236469906","44194","43666495","43522320","21939","234217","235973","38","47788919","47557720","32500","1028119","1029160","1942","219","219","3","3700","3583","42","112521","112521","86","292897","270403","154","2","2","2","927139350","928148743","80810","642133246","643375489","78286","44988247","45008766","4070","11153502","11169832","1681","45233619","45240300","19190","841179","840344","216","182270407","182024368","41741","577271","580901","565","0","0","0","435857","431797","9","27203128","27205762","409","195913209","194100379","87673","0","0","0","0","0","0","50907533","50829440","1218","5013586","5027445","547","399418829","26744","256864113","13294112","52037529","68800286","13760058","4635773","33641698","106746","0","21349","212","42","18","21289","3","0","3","781210080","696870","156276861","374773374","74954674","3307641","78014546","0","0","0","0","0","0","0","0","0","0","1038074193","208314390","443573660","88714732","7943414","111656244","105051950","425235","21031652","8230890","1646178","82168","19303306","6330","21283","2330","23656","4731","9","-2410","6","2","6","8348280","113400230","691506","485","0","0","2","0","2","399418829","1373705","27016114"
"Омская область","484619676","483551014","30183","3478028","3478028","69561754","3271","85369","85369","1792754","154","366276","366276","5232509","83","4324","4324","66093","6","0","0","0","0","32393430","32392591","323925907","4783","14502","14502","159525","30","5","350998161","350824689","1754106108","25331","0","0","0","0","0","524176","524197","3152488","334","0","0","0","0","0","0","0","0","570842","568890","2844448","165","74520837","73822024","485251371","13680","19013856","18843520","6377","12425","18191","30","21665802","21472018","10201","226246","225176","1102","0","0","0","9862","9862","26","1467","961","13","34704","15290","46","0","0","0","382847385","382029541","27122","285473586","285672235","26292","4239676","4266313","689","1963030","1969573","665","19934913","19691029","5649","568227","566275","159","70481360","69690933","12608","183279","175411","192","0","0","1","16704","1965","2","840629","840220","191","122448915","121766259","30124","0","0","0","0","0","0","21422513","20687823","681","8713404","8757232","250","96444208","9333","78977781","5405943","16065856","15783025","3156603","1768225","11141028","230","0","46","0","0","0","46","4","0","1","42909082","612164","8612425","25032498","5006500","17916","3588009","0","0","0","0","0","0","0","0","0","0","121886863","24678281","40815523","8163103","1786141","14729037","24524604","72187","4908528","749978","149996","19900","4738632","0","24958","1248","0","0","0","1248","0","2","1","914625","25439229","181284","0","0","0","0","0","0","96444208","604578","792744"
"Оренбургская область","536868304","536618568","22051","1898838","1898838","37976783","2074","54202","54202","1138242","76","72787","72787","1039815","35","2","2","31","4","0","0","0","0","28341024","28320768","283207668","4040","39619","36019","396209","31","81","391128811","390957079","1955080199","18481","0","0","0","0","0","2147780","2148467","12890559","414","657","657","15144","2","0","0","0","0","1111186","1110559","5552797","156","90244411","90209085","569051279","10565","20018453","19969320","5425","533369","533278","12","21827694","21809065","8123","205788","204015","1013","0","0","0","3255","2717","33","3678","3678","8","12803","13680","17","326","632","10","396435275","396519860","19688","280338779","280558065","19126","3435294","3437148","327","5581803","5582790","262","21375741","21152362","4701","1111145","1110070","151","84462635","84533464","9622","172852","173065","255","0","0","0","0","0","0","6392618","6394219","130","158001252","157626314","22227","0","0","0","0","0","0","23650576","23612867","495","15643587","15643954","310","178403633","6933","47914347","6514007","9908568","9178208","1835640","804784","7268144","71","0","14","0","0","0","14","2","0","1","57242932","22265","11449699","11234999","2247000","89042","9113657","0","0","0","0","0","0","0","0","0","0","105157279","21358267","20413207","4082640","893826","16381801","15535841","340756","3124206","741723","148345","2504","2973357","46901","0","9380","23169","4634","2106","2640","4","0","2","696345","16232186","350261","22619","0","942","18","0","13","178403633","14268","6384248"
"Орловская область","159454709","159556717","11005","984498","984498","19689966","937","23318","23318","489684","63","24285","24285","346929","17","0","0","0","0","0","0","0","0","21054835","21053973","210539601","2154","12786","12786","140647","19","0","88450607","88553452","442745733","9178","0","0","0","0","0","2778346","2784603","16707683","266","7013","7013","68650","7","0","0","0","0","182538","182511","912553","111","34183489","34195018","232851729","5235","11298063","11284236","2024","6459","6459","3","11759954","11742222","3328","162097","160548","509","0","0","0","2101","2101","14","518","518","2","10081","9995","16","0","0","0","142194651","142466819","9906","88879065","89166036","9603","5699912","5699431","327","1886269","1892588","322","11723223","11721813","1805","181713","181685","109","33788119","33772608","4888","44974","44080","157","0","0","0","6","6","1","89180","89190","36","25758602","25590238","11044","0","0","0","0","0","0","8316521","8319849","292","1759774","1759027","128","30538166","3386","18551255","1668065","3793656","4023512","804700","276914","2712042","0","0","0","0","0","0","0","0","0","0","2415021","41888","485099","137888","27578","20860","436661","0","0","0","0","0","0","0","0","0","0","20966276","4278755","4161400","832278","297774","3148703","1699299","110421","345381","12423","2486","2058","340837","0","0","0","0","0","0","0","0","0","0","152364","1851663","110434","3770","0","0","1","0","1","30538166","146878","83517"
"Пензенская область","310230691","309871107","19119","2402513","2402513","48050010","2248","64762","64762","1360004","86","132583","132583","1894038","59","125","125","1909","1","0","0","0","0","40241337","40200851","402007938","2769","8721","8667","95339","15","397","201858248","201654724","1008279439","15903","0","0","0","0","0","981908","956943","5741356","434","0","0","0","0","0","0","0","0","222755","222283","1111417","159","47751691","47671887","391203740","9938","15040414","15011726","4317","9244","9244","4","16593013","16555166","6728","171334","150889","683","0","0","1","1021","1036","22","10191","10191","4","10195","7027","53","759","0","0","255721328","255522179","17077","189571787","189457797","16439","4539216","4542665","532","664506","672551","313","16158387","16127143","3849","214689","214217","157","44519102","44455249","9194","61775","59765","135","0","0","0","0","0","0","13872","13932","29","59549854","59339820","19306","0","0","0","0","0","0","4747110","4725951","232","1553736","1553022","238","26246072","5901","41884703","3329792","8543434","5374373","1074873","610069","6858492","0","0","0","0","0","0","0","0","0","0","5878280","192980","1185306","523208","104642","12863","1067801","0","0","0","0","0","0","0","0","0","0","47762983","9728740","5897581","1179515","622932","7926293","3418523","247487","696078","171376","34275","380","661423","0","0","0","0","0","0","0","0","0","0","585250","4003773","359422","0","0","0","0","0","0","26246072","35221","9868"
"Пермский край","979402831","979035924","48565","5006162","5006162","100123327","4897","116572","116572","2448011","256","279241","279241","3990161","104","2975","2975","45471","5","0","0","0","0","33078170","33294018","332940102","3823","12357","9681","106494","36","6","723132080","722829205","3614141311","42348","0","0","0","0","0","9217559","9183112","55098673","967","0","0","0","0","0","0","0","0","2734870","2734214","13671070","419","164346691","164276096","1007060998","25264","36845613","36704777","12673","1296703","1296703","23","41476788","41305184","18450","3896265","3896123","2438","69","69","1","4267","3493","61","1519144","1518587","47","171584","166162","68","0","0","0","719148780","719501424","44000","501815941","502229139","42561","15602113","15593948","1428","4110487","4114370","665","36767589","36775023","11176","2729214","2729509","403","155434126","155372051","23780","2715131","2713209","400","0","0","0","3701","3701","7","34193321","34193371","182","256662965","255862901","49817","0","0","0","0","0","0","26335129","26262978","481","19268634","19006672","423","948588371","15003","140807457","10329486","28677969","29499524","5899902","2154748","20623319","0","0","0","0","0","0","0","0","0","0","97390399","440811","19500120","29026604","5805321","249236","13445563","0","0","0","0","0","0","0","0","0","0","238197856","48178089","58526128","11705223","2403984","34068882","31897205","175956","6388239","1218633","243726","17011","6127502","0","0","0","0","0","0","0","0","0","0","6399274","38296479","363235","0","0","0","0","0","0","948588371","428188","33999330"
"Псковская область","98968188","98870300","8070","1057508","1057508","21150154","914","63029","63029","1323607","73","86229","86229","1231839","31","0","0","0","0","0","0","0","0","17912449","17913402","179134018","1036","8506","8506","93562","21","13","58975210","58871739","294359922","6854","0","0","0","0","0","1816341","1816054","10896322","168","2","2","325","1","0","0","0","0","144128","145866","729329","82","15760585","15766596","98498807","3703","2813567","2811828","1562","19423","19461","12","3144577","3141317","2620","56760","57033","536","0","0","0","2","2","2","970","970","3","9873","8562","22","44","44","4","85944682","85889684","7134","63602711","63552818","6855","3006814","3006679","326","922852","923302","393","2960609","2957804","1341","144413","145865","81","15202429","15192131","3439","151700","151702","110","0","0","0","157","157","3","660556","660111","234","16600613","16546503","7999","0","0","0","0","0","0","4154164","4149320","485","352080","349874","81","24472743","2530","14047854","1521685","2885658","2179939","435987","154113","2295558","623","0","125","0","0","0","125","2","0","1","1499539","66508","303233","663077","132615","373536","-202918","0","0","0","0","0","0","0","0","0","0","15547393","3188891","2843016","568602","527649","2092640","1121231","20249","225259","178113","35622","5034","184603","0","0","0","0","0","0","0","0","0","0","147541","1268772","20249","1174","0","0","1","0","1","24472743","646092","656723"
"Ростовская область","1216248552","1214378809","73572","8442403","8442403","168831874","8278","272229","272229","5716799","403","1090133","1090133","15573322","334","8059","8059","123186","8","1","1","12","1","94225142","94184713","941850663","10477","96159","103963","1143593","99","120","768733738","768551036","3842786037","60452","115","0","0","0","0","8627217","8442813","50647796","1238","8654","9620","128602","22","6939","6939","94293","1","1656702","1630702","8157277","514","262943062","262831515","1695737501","41882","62941010","62745253","17965","696931","696931","68","70108451","68811918","26187","528369","527110","1481","4","4","1","6315","6799","81","28812","28898","53","51297","45779","81","2344","2332","20","1072826493","1072972123","65668","709461587","709905504","62739","42794714","42957810","3257","6327341","6319281","1806","62156544","62168688","15743","1543270","1513007","489","250197146","249759455","39022","356658","349285","441","7591","7591","16","19089","16434","19","36137376","36096980","530","203625835","201565003","72863","0","0","0","0","0","0","95415366","95301741","1326","7193104","7198180","637","763125718","22520","225259366","19740868","46038919","73493023","14698604","5906270","25434045","286808","0","57362","482941","96588","1326","-40552","38","0","18","115755665","1158945","23209081","6206625","1241324","454486","21513271","0","0","0","0","0","0","0","0","0","0","341015031","69248000","79699648","15939928","6360756","46947316","31142453","2036461","6330313","2162626","432526","1046251","4851536","247952","0","49590","107935","21587","174","27829","47","0","20","17166452","48308905","2537724","185718","11447","0","15","5","16","763125718","700581","36060856"
