GA;GB;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208;G209;G210;G211;G212;G213;G214;G215;G216;G217;G218;G219;G220;G221;G222;G223;G224;G225;G226;G227;G228;G229;G230;G231;G232
  “омска¤ область;2767259;0;0;3715552;17646697;0;2491864;0;18;0;0;532481;493;0;0;72478;106104;91100;0;0;0;269;0;29339564;100764;415611;0;672523;0;4518;1140720;0;0;0;57355;546846;76254609;0;0;0;0;0;0;13977;0;0;0;2426;506009;9377;0;16159;0;296389;0;4038897;337362;0;906;0;0;0;-20563;0;821026;0;0;0;0;0;-4325635;0;0;0;461597;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;573048;0;0;0;0;76635;22613;7037581;680957;243939;1004023;3605;0;1166601;0;0;0;466;51833;14317;0;126698;0;0;0;73386;10419;0;168674507;3754584;4042461;38839;0;0;0;0;0;0;0;0;0;169;0;0;45523;0;0;0;63264;6518;11;665;0;0;935462;0;0;11835366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37310;0;2495;22651;0;0;55407;0;11073;0;0;0;999059;0;2398
  “ульска¤ область;6112733;0;0;2109565;39214632;0;433311;0;15;0;0;256005;0;0;3540;737257;250188;90985;2544;0;0;0;0;37870342;141431;647489;0;1467634;0;242;2416013;0;26;-3;44577;845212;69326701;1043619;-35;0;1805346;0;0;4953;0;0;0;12641;13677;0;3654995;0;0;0;0;9184673;11190759;0;13302;0;0;-488716;0;0;0;0;0;0;0;0;0;0;0;0;2705370;22123;0;0;10900;0;0;0;9933;0;293;0;0;390;0;0;0;0;0;0;0;0;0;684931;0;0;0;0;65377;142601;5381779;570075;293188;1471600;2590;0;819536;0;0;0;0;223111;236107;0;379277;0;0;0;356629;109217;0;0;0;0;423662;0;0;0;0;0;0;0;0;0;57187;0;0;121297;0;0;0;125556;1632;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;0;16703922;71644;3;0;11599;0;4518;0;0;0;1742847;0;1648
  “юменска¤ область;16395947;0;0;7081695;103813294;51;4117761;0;-82;0;0;1298575;42;0;0;271075;31061;1200;18625;2228;0;24;0;46624385;176841;1012475;0;1947122;0;2432;3569432;661;0;4350;97368;820927;139936429;18345;0;0;0;0;0;17011;15;0;0;0;1548779;-16204294;0;3019689;100550;0;0;474317;1192650;0;395;0;0;-3126843;-190998;0;345228;0;0;0;0;0;0;0;0;-20650660;1392738;0;0;0;6;0;0;0;1173;0;3209;4012;0;0;0;0;0;0;0;0;0;0;0;911644;0;0;0;0;83640;0;11070319;1156846;497146;1889095;1757;0;601951;0;0;0;0;128261;0;0;189042;0;0;0;220625;0;0;127341635;3;0;122334;0;0;0;0;0;0;0;0;0;1282;0;0;0;0;0;0;45386;6409;331;346;0;0;1050533;1590727;0;30080300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23980;0;37834;20933;70;0;175604;0;0;0;0;0;2045829;0;33229
  ”ль¤новска¤ область;1956218;0;0;317340;19416888;0;176916;0;2;0;0;9521;0;0;0;9132;37504;63608;0;166;0;0;0;23321295;115293;408567;0;588660;0;302;1111730;35;0;0;27014;399333;26644079;0;0;0;0;0;0;1315;0;0;0;0;0;0;104304;0;0;0;0;18434100;7612351;0;0;1272;0;0;-1001638;0;14064;0;0;0;0;0;-3283707;0;0;0;755696;0;0;0;0;0;0;0;2544;0;149;0;0;0;0;0;0;0;0;0;0;0;0;556882;0;0;0;0;40759;69943;2883075;405274;237021;1191098;37974;0;623933;0;0;0;0;99953;62269;0;174428;0;0;0;118696;63522;0;1174877;0;0;46369;0;0;0;0;0;0;0;0;0;49253;0;0;0;0;0;0;31966;1239;0;74;0;0;0;0;0;22095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2136;0;15879256;47756;5;0;302090;0;0;0;0;0;1591381;0;55
  „ел¤бинска¤ область;15532072;0;0;2916728;104456783;0;3025201;0;65;0;0;256843;0;3;0;106463;390873;809241;46;268144;0;242390;0;88252917;559815;1638466;663;4011153;6;3951;11608675;1967;1856;13050;160575;1748565;174027766;222;0;0;14617757;1063776;0;7130;0;0;0;123;0;0;410;0;0;162192;2;167746;1973998;0;67131;434394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12561096;16084;0;0;0;0;0;0;27440;36;4927;32760;0;0;0;0;0;0;0;0;0;0;0;521053;593383;0;14315;0;163133;85906;14069531;442678;790275;2769905;4788;0;625204;12213;1240765;0;0;250604;79279;0;156353;154016;0;0;323584;36709;6772;0;0;0;733323;0;633463;0;0;0;0;0;0;0;2530779;0;0;8857621;0;0;0;97976;5041;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8339;0;10438107;71825;92;0;152814;0;0;0;0;0;4592835;0;1731
  ярославска¤ область;3887046;0;0;1449284;32618841;4;476217;0;426;0;0;50599;21;0;8259;11221;57587;17071;32;0;0;0;0;32560763;122506;588495;650;1524216;0;1537;1975387;1300;585;8700;41764;576216;65414926;0;0;0;0;0;0;1022;0;0;0;10933768;33311590;1296;0;32303696;29575;0;0;7319344;2862945;0;1202;0;0;0;0;0;113105;0;0;0;0;0;0;0;0;0;2183976;0;0;0;0;0;0;0;225;0;0;2230;92;0;0;0;0;0;0;0;0;0;0;621108;0;0;0;0;117404;91512;4690322;1508132;274009;1323029;1582;0;810580;0;0;0;0;278144;83650;0;229866;0;0;0;268772;35336;0;0;0;0;68764;0;0;0;0;0;0;0;0;0;248;0;0;0;0;0;0;14001;6419;0;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;1686669;26241;0;0;273549;0;0;0;0;0;1744595;0;2293
  г. ћосква;355402941;1;4006069;180638906;1538911024;8615913;12337400;286;714710;0;38;46962093;182030;0;467015;20944298;106526615;161572218;1488293;124560438;3360317;51061641;0;1182286759;2654185;35377151;110008;149252919;682;1205182;375634741;169602;549743;1251783;5648914;43108115;1959470141;18004;0;0;0;0;0;2760393;55144;0;0;2743049;38051450;-5035081;255131;25521125;64499;907;13;1300155;632395;0;9523;1455577;0;-636981;-52808369;0;-1462560;0;0;1133;20485;0;-1443858506;0;0;0;253077947;0;2050;12;66017;0;0;647373;2079499;2906540;36327;888291;79262;80405;32666;0;0;50;0;0;9370781;585318;31199271;0;0;0;0;0;0;0;188826466;59067;6519811;24852609;293842;32088728;0;0;0;0;0;0;0;772700;0;0;0;0;0;0;0;1319280160;1965786;227694;9898;0;0;0;0;0;0;0;0;0;934;0;0;0;0;0;0;372112;99;11595;505;0;0;32019947;0;0;134715911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10950;271616;455893;3428371;-493971;0;14660979;0;44161;0;0;0;105999822;0;84326
  г.—анкт-ѕетербург;68361050;0;0;81065375;345811892;26166884;54827867;164;3856;0;89;21224298;360;0;0;11215500;23129999;1814265;620498;31276190;28705;6952668;0;331379884;838952;9368203;16176;32504772;62;2393439;59173079;13000;94723;102104;1204219;12704097;293738595;6007;689;0;0;0;0;706347;30184;0;350;383977867;5227;0;1816;650;63728;217717;0;10011065;11733167;0;896214;662090;0;0;-12549116;137361928;-857567;0;0;0;28391;11408436;-620359570;0;0;0;38342254;249565;0;0;2622;0;0;612;49615;304;11716;21689;758;4625;0;0;0;0;0;0;0;0;6221798;0;0;0;0;0;0;0;46834535;15361;2724075;10288242;52653;7694287;0;0;0;0;0;0;0;469910;0;0;0;0;0;0;0;51908390;554023838;0;9;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;25279;5972;6430;-37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237;87330;4964935;619486;2251;0;535404;0;0;0;0;0;23098072;0;715180
  г.—евастополь;261210;0;0;0;3263265;442;2521;0;0;0;0;0;0;0;0;0;1210;0;0;0;0;0;0;12046768;58327;464550;650;252560;0;104;207567;650;1417;4250;7219;129112;8700687;0;0;0;0;0;0;0;0;21;16899;0;0;0;0;0;0;32310;96569;8174;4103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44237;0;0;0;0;0;0;0;0;0;3;0;0;1073;0;0;0;0;0;0;0;0;194888;0;0;0;0;0;0;0;885569;110;33577;299323;2121;181623;0;0;0;0;0;0;0;18622;0;0;0;0;0;0;0;0;0;0;253217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15706;0;5669;2512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;61673;0;0;4562;0;0;0;0;0;352443;0;44
  ≈врейска¤ автономна¤ область;25265;0;0;13218;1775959;0;650;0;0;0;0;0;0;0;0;0;165;477577;0;0;0;0;0;4612911;23290;47847;0;18428;0;0;47788;0;0;0;341;11372;-472044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76990;0;0;0;0;10884;14910;1885633;8;25090;133990;91;0;16586;0;0;0;0;798;2799;0;11354;0;0;0;9322;8391;0;0;0;0;86920;0;882246;0;0;0;0;0;0;0;160543;0;0;12527;0;0;0;5858;1949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;528;0;0;12614;0;0;84755;0;0;0;0;0;290568;0;507
  Ќенецкий автономный округ;389701;0;0;1814900;5304279;0;1111182;0;0;3690311;0;70246;0;0;0;0;2769;1;0;0;0;0;0;5040322;2432;28184;0;19840;0;4;49793;0;0;0;1557;11008;3730630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4712;0;0;0;0;0;0;-234788;0;19613;0;0;0;0;0;-15696173;0;0;0;8949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11633;0;0;0;26;1239;3110;6292875;0;8789;35302;0;0;11848;0;0;0;637;2548;1848;0;2420;0;0;13;766;617;0;94754570;26308;34580;31608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4447091;0;3025;409;16496;142;575239;6625186;0;0;0;755725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37621;716;0;22115;0;0;5133;0;0;0;0;0;52986;0;258
  ’анты-ћансийский автономный округ - ёгра;22634499;0;0;131495552;116262939;10782840;44786967;0;0;0;16;29759064;0;0;0;356211;3707754;0;0;76404;0;896444;0;113233927;116086;587840;0;2192032;29;797;5324479;0;0;-60;94107;781667;478828838;0;0;0;0;0;0;38;0;0;0;0;19729986;571954;0;9178546;0;0;0;95720;0;0;0;0;0;-35491;-6593041;0;819792;0;0;0;0;0;-124197381;0;0;0;931585;0;0;0;0;0;0;0;7684;0;58;3746;0;0;0;0;0;0;0;0;0;0;0;992401;0;0;0;7281;45341;134542;84292376;12776131;1541691;2088607;2149;0;1215190;0;0;0;208975;51384;136561;0;222098;0;0;7469;11987;42127;0;2532985435;4229942;1667011;1172589;0;0;0;0;0;0;0;0;0;744;0;0;0;0;0;0;306137;1480;32;1989;7205902;85462452;58781476;39852130;0;253249285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186251;0;26921;125460;110;0;18478;0;0;0;0;0;6124937;0;7131
  „укотский автономный округ;2253987;0;0;1088241;12910774;0;652562;0;0;0;0;0;0;0;0;78717;0;205977;0;0;0;0;0;7878529;5907;70304;0;134196;0;0;305697;0;0;0;3089;12307;-19776405;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;5500;0;0;0;0;0;0;-71718;0;0;0;0;0;0;0;0;0;0;0;141321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8213;0;0;0;10;147;2351;1260704;0;50621;53872;0;0;50678;0;0;0;1489;2182;6309;0;4747;0;0;0;27;413;0;0;13273;0;36810;0;0;0;0;283686;0;0;0;0;5776166;0;1731;0;0;0;0;1215;6897;36672;20270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9007;22;0;5744;0;0;5141;0;0;0;0;0;73073;0;47
  ямало-Ќенецкий автономный округ;16251694;50967797;37276947;33885739;94975605;0;34622323;0;0;0;0;9612666;0;0;0;-4062489;5870572;8391660;0;1001;1722;795488;0;78681145;60571;492124;0;4749120;9;56;6585105;0;0;8;38289;187950;398680589;0;0;0;0;0;0;0;0;0;0;0;440330;431893;0;281801;0;0;0;2092;0;0;0;0;0;0;-1475220;0;306935;0;0;0;0;0;0;0;0;0;69561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141220;0;0;42343;0;0;0;54061493;63876596;641621;660301;336;0;188972;25001;0;0;0;0;0;0;36852;0;0;0;0;0;4956;540587765;604905384;386864203;1134067;0;0;0;0;0;0;0;0;0;0;0;0;768511;0;0;0;47691;4184;958;3713;14163430;38924997;18511869;0;0;9706053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;485006;64;36;16409;0;0;17168;0;0;0;0;0;868905;0;2248
  ƒонецка¤ Ќародна¤ –еспублика;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х
  Ћуганска¤ Ќародна¤ –еспублика;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х
  «апорожска¤ область;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х
  ’ерсонска¤ область;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х;х
