GA;GB;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208;G209;G210;G211;G212;G213;G214;G215;G216;G217;G218;G219;G220;G221;G222;G223;G224;G225;G226;G227;G228;G229;G230;G231;G232;G233;G234;G235;G236;G237;G238;G239;G240;G241;G242;G243;G244;G245;G246;G247;G248;G249;G250;G251;G252;G253;G254;G255;G256;G257;G258;G259;G260;G261;G262;G263;G264;G265;G266;G267;G268;G269;G270;G271;G272;G273;G274;G275;G276;G277;G278;G279;G280;G281;G282;G283;G284;G285;G286;G287;G288;G289;G290;G291;G292;G293;G294;G295;G296;G297;G298;G299;G300;G301;G302;G303;G304;G305;G306;G307;G308;G309;G310;G311;G312;G313;G314;G315;G316;G317;G318;G319;G320;G321;G322;G323;G324;G325;G326;G327;G328;G329;G330;G331;G332;G333;G334;G335;G336;G337;G338;G339;G340;G341;G342;G343;G344;G345;G346;G347;G348;G349;G350;G351;G352;G353;G354;G355;G356;G357;G358;G359;G360;G361;G362;G363;G364;G365;G366;G367;G368;G369;G370;G371;G372;G373;G374;G375;G376;G377;G378;G379;G380;G381;G382;G383;G384;G385;G386;G387;G388;G389;G390;G391;G392;G393;G394;G395;G396;G397;G398;G399;G400;G401;G402;G403;G404;G405;G406;G407;G408;G409;G410;G411;G412;G413;G414;G415;G416;G417;G418;G419;G420;G421;G422;G423;G424;G425;G426;G427;G428;G429;G430;G431;G432;G433;G434;G435;G436;G437;G438
Алтайский край;508 573 523;26 759 476;14 322 431;1 020 226;478 898 409;29 124 752;14 646 589;1 995 286;54 353;153 792;2 073 476;32;45 601;1 223;27 309 770;2 656 651;162;24 653 119;3 187 799;4 930 624;739 593;0;1 076 313;161 447;424 008;12 290;63 601;1 844;531 330;0;0;0;0;0;0;0;0;0;0;0;0;8 952;1 020;5 003;942;0;1 852 786;39 466;0;1 677 213;39 637;0;178 327;0;0;35 665;0;0;5 350;0;0;3 206;171;0;182;3;0;3;1;0;0;0;231 359;0;0;216 370;0;0;29 525;0;0;1 476;0;0;4 429;0;0;886;0;0;14 536;0;0;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20 220 583;15 819 279;4 778 135;955 627;143 344;376 831;280;26;1 165;649;0;516;0;103;15;1;0;1;0;0;0;0;0;0;0;0;0;1 131 884;1 108 411;0;0;23 538;4 370 438;2 160 184;122 261;1 578 678;46 421;460 319;0;0;0;46 433;770;46 421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;456 579;442 091;175;1;101;1;0;0;0;0;0;0;0;0;158 651;4;71;1;0;0;0;0;0;0;1 448;1;0;0;1 471;1;0;0;0;0;0;0;0;0;2 295;4;0;0;0;0;24 312;12;8 274;5;13 588;12;10 903;26;0;0;0;0;1 500;1;18 986;22;124;2;583;2;8;1;0;0;13 868;24;0;0;0;0;0;0;0;0;0;0;9 046 182;2 723;154 473;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Краснодарский край;2 264 397 247;346 359 955;273 474 925;27 200 242;2 103 079 574;375 311 621;174 065 252;35 397 704;383 928;231 217;98 547 639;3 227 534;49 432;4;162 793 857;14 490 596;618;148 303 268;40 144 111;29 654 361;4 449 075;4 151;4 851 377;730 016;3 723 175;451 550;558 623;67 783;2 898 118;6 699;2;0;0;0;0;0;17 465;0;0;0;0;16 580;4 310;9 906;3 449;0;8 409 350;586 029;0;7 464 777;510 947;0;1 052 043;76 308;0;210 409;15 262;0;31 561;2 289;0;51 408;1 389;0;1 012;79;0;32;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43 976 560;31 022 556;13 770 071;2 753 220;412 983;816 067;191;36;1 408 991;1 369 365;0;132 783;93 157;26 557;3 983;22;11;34;0;0;0;0;0;0;0;67 205 175;66 745 547;1 411 582;1 643 326;301 639;372 282;281 497;40 075 293;17 695 555;146 079;1 473 433;3 537 418;6 922;0;1 645 608;210 246;191 834;418 022;16 784;376 686;0;38 725;4;0;0;0;133 747;6 325;477 487;0;468 257;0;0;0;20 529;0;2 120 756;138 956;3 014;864;1;781;1;0;0;223;1 253 826;7 412 392;250;1;8 206;6;967;1;0;0;0;0;0;0;265 002;5;13 447;3;0;0;0;0;0;0;112 913;2;59;1;17 487;3;0;0;0;0;0;0;53 335;2;73 738;7;0;0;0;0;20 445;15;4 682;8;59 648;13;25 397;38;0;0;0;0;96 591;6;58 464;28;8 086;15;4 430;10;4 523;3;1 880;2;96 742;47;0;0;0;0;0;0;1 403;1;20 011;4;57 193 580;8 794;559 795;313;0;0;0;0;0;0;0;0;0;0;48 097;1;0;0;135 236;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Красноярский край;1 864 074 224;106 856 358;166 061 635;15 042 152;1 384 926 774;128 026 549;108 116 407;21 257 761;294 885;421 239;17 357 384;84 054;264 918;144;519 902 951;24 425 140;243;495 477 813;27 045 836;99 080 345;14 862 677;79;7 959 299;1 192 067;3 045 390;50 761;454 979;7 614;4 885 028;4 188;1;0;0;0;11 029;1;42;0;0;0;0;12 060;1 722;6 611;1 988;0;3 204 061;79 861;0;2 918 060;73 520;0;399 567;6 341;0;79 913;1 268;0;11 987;190;0;113 597;0;0;551;24;0;37;0;0;0;1 178 310;0;0;1 138 340;0;0;39 970;0;0;584;0;0;7 410;0;0;1 199;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14 931 091;11 280 963;3 730 033;746 007;111 900;79 905;72;11;8 884 377;9 449 653;15 181;28 999;609 456;5 800;870;9;5;13;0;0;0;0;0;0;0;2 016 725;2 027 124;2 645 782;3 075 837;42 329 426;75 045 089;142 526;35 135 930;34 045 254;159 375;746 620;151 476;33 205;0;18 924;241;30;18 924;18;0;0;68 421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;1;0;0;176;4 435 421;24 003 764;7 738;1;1 539;2;377 789;3;0;0;716 955;2;0;0;1 170 823;11;275 673;11;0;0;0;0;0;0;60 740;5;0;0;1 330 260;2;0;0;0;0;0;0;239;1;3 083;3;183 855;1;43 351;2;466 813;28;194 492;10;434 910;25;247 291;50;6 014;2;0;0;260 771;7;288 981;41;12 215;23;69 051;8;43 192;5;13;1;411 840;63;0;0;0;0;0;0;154;1;263;2;74 494 241;4 913;269 889;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;431 196;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Приморский край;910 494 412;51 759 262;77 501 019;32 274 408;846 665 503;63 923 064;65 621 163;35 273 331;1 668 722;186 703;1 608 347;929 925;6 346;1 372;75 768 073;7 035 504;285;68 732 572;15 907 318;13 563 048;2 057 892;19 794;3 144 608;472 473;1 685 153;72 034;252 137;10 806;1 407 102;179 377;4;0;0;0;0;0;3 843;0;0;0;0;8 263;1 858;4 732;2 554;0;3 788 675;54 729;0;3 251 472;57 030;0;603 450;3 446;0;120 690;689;0;18 104;103;0;66 226;5 746;0;328;2;0;17;1;0;0;0;33 092 543;0;0;35 136 075;0;0;139 493;0;0;0;0;0;27 898;0;0;4 185;0;0;2 183 025;0;0;27;0;0;21;0;15 763 989;0;13 142 886;0;118 448;0;3 139 668;0;0;0;0;627 933;0;94 192;0;637 013;0;157;0;69;11 030 888;6 703 798;4 609 011;921 804;138 271;281 921;31;7;697 608;612 611;0;88 813;3 817;17 763;2 664;12;3;53;0;0;0;0;0;0;0;414 059;420 636;4 060 390;4 045 884;247;0;14 821;7 706 790;2 741 959;238 693;2 494 296;2 114 323;50 661;498;1 537 511;0;626 975;404 681;0;638 746;0;0;0;0;0;14 000;0;0;1 500 000;0;0;0;0;0;0;0;59 200;2 410;222;0;0;0;0;0;0;95;422 150;3 183 408;1 493;1;710;1;65;1;0;0;0;0;0;0;41 438;1;0;0;0;0;0;0;0;0;23 929;1;0;0;49 594;1;0;0;0;0;0;0;0;0;1 663;3;0;0;0;0;9 830;5;592;3;1 085;7;36 417;11;0;0;0;0;26 140;2;54 371;17;1 756;10;380;1;4 888;1;1 082;2;31 676;18;0;0;0;0;0;0;0;0;0;0;18 719 716;3 060;2 351;4;0;0;0;0;0;0;0;0;0;0;3 387 687;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ставропольский край;432 437 380;40 141 160;22 164 169;2 609 702;395 851 203;43 868 195;24 102 130;4 703 604;248 999;82 816;105 180;304 448;1 718;0;34 795 723;1 285 927;140;33 509 796;6 042 569;6 569 807;1 005 295;844;909 940;139 754;1 182 906;22 270;178 208;3 341;257 185;132 153;7;0;0;0;0;0;0;0;0;0;0;5 731;852;4 246;1 558;0;3 860 718;112 791;0;3 474 708;109 329;0;437 145;3 462;0;87 429;692;0;13 114;104;0;51 136;0;0;264;14;0;4;0;0;0;0;838 025;0;0;787 564;0;0;53 921;0;0;2 696;0;0;8 088;0;0;1 618;0;0;3 460;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28 831 498;24 014 571;5 483 198;1 096 639;164 496;666 271;225;39;175 169;185 699;0;10 248;20 778;2 049;307;7;3;5;0;0;0;0;0;0;0;2 093;3 841;728 985;726 720;3 174;34;5 405;1 392 908;828 726;76 460;479 057;3 332;5 332;0;0;3 307;5 332;0;0;0;0;0;0;0;0;0;204 636;0;0;0;0;0;0;0;173;0;0;3 307;25;0;0;0;0;0;0;79;214 685;2 760 530;0;0;39 131;3;18;1;0;0;0;0;0;0;1 487 020;3;153;1;0;0;0;0;0;0;31 313;1;0;0;4 183;3;0;0;0;0;0;0;0;0;20 904;3;0;0;0;0;15 357;7;250;2;6 250;9;25 933;17;31;1;0;0;34 899;3;81 249;13;3 301;9;888;4;17 234;3;175;1;38 704;26;0;0;0;0;0;0;0;0;0;0;15 350 516;2 777;362 978;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Хабаровский край;414 437 022;101 924 326;22 194 952;6 922 298;384 359 093;114 885 171;18 448 252;13 427 718;37 086;198 809;183 541;767 265;51 784;2 597;33 626 396;2 009 358;215;31 617 064;19 978 000;6 289 384;947 052;0;1 061 889;160 019;598 899;21 039;88 942;3 158;401 872;19 376;1;0;0;0;0;0;81;0;0;0;0;4 853;1 500;2 434;995;0;1 510 608;7 007;0;1 368 749;5 200;0;176 814;1 806;0;35 363;361;0;5 304;54;0;44 875;0;0;83;2;0;11;0;0;3 339 743;395 573;9 223 531;1 927 398;340 263;8 048 547;1 430 884;55 309;1 228 325;0;0;0;286 177;11 062;245 665;42 927;1 659;36 848;18 539;0;53 345;2;1;49;1;0;17;0;689 423;0;1 545 959;0;315;0;11 177;0;0;0;0;2 235;0;335;0;868 342;0;10;0;8;316 040;318 471;7 065;1 413;212;9 496;8;3;2 130 517;441 919;0;1 689 043;0;280 318;50 672;14;0;8;0;0;0;0;0;0;0;515 659;501 612;155 584;96 130;0;0;59 458;4 894 729;2 063 647;512 654;1 036 071;1 151 657;58;0;0;21 607;0;0;2 572;1 130 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32 410;0;0;0;0;0;0;0;64;526 508;2 474 107;5 785;1;0;0;40;2;0;0;0;0;0;0;54 662;2;28 996;1;0;0;0;0;0;0;0;0;0;0;167 297;7;0;0;0;0;0;0;2 193;2;11 520;2;0;0;0;0;8 730;4;391;2;20 440;9;60 419;16;0;0;0;0;8 639;2;41 046;12;2 214;9;4 083;5;0;0;14 139;1;39 396;22;0;0;0;0;0;0;745;1;0;0;13 343 638;2 107;652 969;8;0;0;0;0;0;0;0;0;0;0;135 944;1;0;0;0;0;0;0;0;0;0;0;66 421;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Амурская область;150 287 301;73 729 745;33 996 942;71 454 275;145 578 541;81 473 771;29 442 949;67 248 242;94 527;6 669;416 327;1 951 533;734;0;9 154 936;1 616 721;63;7 538 452;5 480 855;1 487 063;222 561;0;507 221;75 846;174 424;11 395;28 457;1 935;323 345;144;2;0;0;0;0;0;0;0;0;0;0;1 982;487;1 522;556;0;935 771;40 504;0;872 285;33 979;0;63 839;6 525;0;12 769;1 305;0;1 915;196;0;1 470;0;0;85;3;0;6;0;0;0;7 565 420;4 473 850;0;5 333 853;4 445 819;0;2 252 339;82 533;0;382 898;0;0;67 570;16 507;0;67 570;2 477;0;20 771;54 502;0;2;12;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11 731 398;9 644 907;2 246 973;449 395;67 409;160 482;96;22;17 161 439;9 844 281;0;3 311 682;0;662 337;99 350;7;0;6;0;0;0;0;0;0;0;0;0;9 759;4 654;0;0;5 105;95 598;85 776;200;9 622;0;0;0;0;0;0;0;0;0;0;0;0;0;2 372 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;378 064;2 165 214;0;0;0;0;0;0;0;0;0;0;0;0;95 337;3;566 290;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;663;1;30 678;8;16;1;24 419;9;0;0;0;0;0;0;5 437;1;0;0;0;0;0;0;26 469;1;73 012;10;0;0;0;0;0;0;0;0;0;0;7 285 051;938;62 731;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Архангельская область;196 895 145;40 537 661;22 432 327;3 700 148;178 777 772;46 222 417;17 074 557;4 283 224;94 567;343 750;13 817;8 098;9 295;32 185;23 546 603;4 496 794;127;19 049 810;5 964 365;3 789 514;571 493;6;848 272;127 477;596 143;37 381;89 422;5 607;899 359;20 474;1;0;0;0;0;0;0;0;0;0;0;2 172;591;1 187;385;0;1 398 676;148 317;0;1 229 778;140 353;0;194 267;8 995;0;38 853;1 799;0;5 828;270;0;25 371;1 032;0;123;12;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 891 304;1 301 852;630 584;126 116;18 917;41 132;17;4;31 398;31 158;189;189;139;38;6;2;1;2;0;0;0;0;0;0;0;0;0;39 365;40 807;0;0;0;595 570;156 152;25 532;92 237;307 059;3;0;0;0;3;0;0;307 059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;110 416;1 793 086;0;0;0;0;3 637;1;0;0;0;0;0;0;72 510;1;0;0;0;0;0;0;226;1;0;0;0;0;0;0;0;0;0;0;0;0;950;1;647;2;0;0;0;0;37 539;5;562;2;9 066;6;77 277;20;2 009 295;1;0;0;9 972;1;69 210;14;1 824;8;163;2;2 665;1;0;0;49 164;20;0;0;0;0;0;0;3;1;0;0;8 561 490;1 092;3 684;5;0;0;0;0;0;0;0;0;0;0;1 515 993;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Астраханская область;73 397 980;25 728 284;12 846 001;1 899 122;68 654 310;27 698 166;13 452 838;3 899 707;25 992;15 580;24 370;46 638;24;0;4 144 723;401 031;67;3 744 816;4 002 227;579 763;86 982;124;172 428;25 900;132 131;108 327;19 820;16 250;80 207;143 793;4;0;0;0;0;0;0;0;0;0;0;1 599;437;1 605;592;0;1 713 499;16 031;0;1 594 267;14 694;0;153 786;1 683;0;30 757;337;0;4 614;50;0;34 554;346;0;45;5;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 361 237;1 194 949;202 636;40 527;6 080;36 348;18;5;2 860 593;2 296 074;362;573 913;9 757;114 782;17 217;7;2;5;98 714 564;46 608 302;0;52 110 426;10 422 085;4 164;1;170 000;155 380;0;0;0;0;0;223 939;97 309;88 333;32 208;0;465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;33 197;2 187 308;0;0;0;0;0;0;0;0;0;0;0;0;30 673;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12 318 117;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;402;3;6 086;7;0;0;0;0;5 644;2;6 644;5;261;4;856;2;0;0;0;0;19 068;7;0;0;0;0;0;0;0;0;0;0;14 084 072;582;317 920;154;0;0;0;0;0;0;0;0;0;0;1 463 667;8;64 169;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Белгородская область;667 596 941;99 681 261;42 674 971;7 261 294;588 716 437;103 549 068;36 411 794;13 495 951;264 110;58 896;831 078;249 321;4 821;321;84 632 337;1 782 309;214;82 850 230;10 293 207;16 569 652;2 485 481;0;3 396 304;509 460;435 363;19 274;65 435;2 891;356 462;15;1;0;0;0;0;0;193;0;0;0;0;8 041;993;4 312;899;0;1 589 106;7 391;0;1 492 952;7 255;0;107 604;136;0;21 521;27;0;3 229;4;0;11 449;0;0;112;3;0;3;0;0;0;0;14 487;0;0;15 404;0;0;596;0;0;30;0;0;89;0;0;18;0;0;1 905;0;0;10;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95 200 842;79 398 027;16 680 512;3 336 103;500 416;877 697;142;25;45 160;43 165;0;1 995;0;399;60;2;0;3;0;0;0;0;0;0;0;105 665;89 321;1 672 302;1 658 167;6 022 582;5 978 532;58 186;49 356 313;48 267 227;120 306;606 329;353 061;3 955;0;0;55 556;1 806;302 212;317;644;0;0;0;0;55 556;0;0;0;0;0;0;0;0;0;0;0;0;0;860;8 327;1;0;0;0;0;105;137 665;936 350;0;0;0;0;0;0;0;0;0;0;0;0;415;1;0;0;0;0;0;0;0;0;0;0;0;0;204 069;3;0;0;0;0;0;0;298;1;286;2;0;0;0;0;17 707;4;1 709;3;7 806;8;30 639;11;6;1;90;1;0;0;92 714;11;0;0;29 256;4;592;1;0;0;19 747;22;0;0;0;0;0;0;0;0;0;0;17 649 520;2 868;226 502;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Брянская область;187 122 478;24 481 302;6 156 337;1 606 136;176 630 524;25 722 973;6 888 789;3 224 838;39 498;4 800;9 986;39;2 223;0;9 786 932;879 147;100;8 907 786;2 855 612;1 687 635;267 233;0;473 074;73 165;145 018;8 496;22 113;1 356;175 829;93 920;20;0;0;0;0;0;69;0;0;0;0;3 369;476;2 207;788;0;1 124 002;54 425;0;969 937;50 049;0;154 185;4 376;0;30 837;875;0;4 626;131;0;120;0;0;209;11;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42 511 559;33 987 905;8 538 305;1 707 660;256 149;14 651;33;4;8 324;11 434;0;16;3 126;3;0;3;1;3;0;0;0;0;0;0;0;0;0;3 039;2 898;0;0;141;2 159 214;1 951 603;6 492;187 170;6 867;3 582;0;0;3 404;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6 867;0;0;0;0;0;0;36;28 957;354 224;1 002;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;631;2;0;0;2 345;7;5 171;9;132;1;0;0;44;1;3 711;3;153;1;381;1;0;0;1 243;1;3 629;10;0;0;0;0;0;0;0;0;123;1;12 201 515;1 355;20 036;10;0;0;0;0;0;0;6 743;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
