"GA","GB","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100","G101","G102","G103","G104","G105","G106","G107","G108","G109","G110","G111","G112","G113","G114","G115","G116","G117","G118","G119","G120","G121","G122","G123","G124","G125","G126","G127","G128","G129","G130","G131","G132","G133","G134","G135","G136","G137","G138","G139","G140","G141","G142","G143","G144","G145","G146","G147","G148","G149","G150","G151","G152","G153","G154","G155","G156","G157","G158","G159","G160","G161","G162","G163","G164","G165","G166","G167","G168","G169","G170","G171","G172","G173","G174","G175","G176","G177","G178","G179","G180","G181","G182","G183","G184","G185","G186","G187","G188","G189","G190","G191","G192","G193","G194","G195","G196","G197","G198","G199","G200","G201","G202","G203","G204","G205","G206","G207","G208","G209","G210","G211","G212","G213","G214","G215","G216","G217","G218","G219"
"Калининградская область","########","########","14 892","4 832 387","4 802 619","########","7 158","141 488","135 774","2 849 290","329","767 694","779 347","########","264","17 225","17 150","262 144","15","0","0","0","0","########","########","########","1 374","24 166","18 322","201 539","16","0","########","########","########","3 642","########","########","########","3 388","256 000","256 000","1 419 546","100","0","0","0","0","-78","0","0","0","0","300 829","318 033","1 908 198","107","5 235","5 235","71 916","14","7 620","7 620","152 284","7","342 035","342 035","1 628 549","60","########","########","########","6 641","7 532 408","7 518 016","1 392","1 122","1 122","8","8 117 238","8 097 097","2 467","270 574","265 997","336","0","0","0","237","233","14","10 794","10 794","20","7 061","6 751","19","6","6","1","########","########","9 614","########","########","8 044","7 233 647","7 229 974","583","1 564 315","1 576 243","314","5 789 231","5 811 553","1 251","339 013","339 013","52","########","########","5 516","147 254","145 459","119","7","7","2","845","845","4","3 686 876","3 682 373","234","########","########","14 674","0","0","0","0","0","0","########","########","416","1 287 030","1 298 279","106","########","0","########","9 302 046","########","9 066 613","1 994 653","1 156 755","9 062 905","179","16 519","865","179","39","1 012","-186","1","5","0","########","202 550","########","########","4 038 494","283 388","########","0","0","0","0","0","0","0","0","0","0","########","########","########","6 033 147","1 440 143","########","########","519 726","3 185 463","7 774 619","1 710 416","226 741","1 248 306","162 682","1 748","35 877","149 389","32 866","0","3 011","16","7","0","########","103 657","########","623 383","46 357","0","0","4","0","0","########","433 914","3 679 845"
"Калужская область","########","########","13 234","2 106 794","2 102 462","########","3 284","30 095","31 361","657 776","91","275 938","275 987","3 942 675","77","286","286","4 376","3","0","0","0","0","########","########","########","1 029","1 155","1 155","12 705","7","-8","########","########","########","5 086","########","########","########","4 592","538 875","538 875","2 987 369","81","0","0","0","0","0","0","0","0","0","1 820 776","1 820 498","########","77","0","0","0","0","0","0","0","0","121 473","120 315","591 790","72","########","########","########","6 627","########","########","2 570","6 438","6 232","3","########","########","3 903","328 150","326 944","462","0","0","0","1 947","1 947","16","7 000","7 000","20","38 428","33 501","28","0","0","0","########","########","10 299","########","########","9 484","########","########","574","1 540 513","1 533 805","349","########","########","2 222","118 546","117 388","67","########","########","6 102","284 749","281 172","175","0","0","0","0","0","0","410 306","411 140","49","########","########","13 253","0","0","0","0","0","0","########","########","194","922 038","908 547","167","########","0","########","4 639 181","9 743 971","8 487 878","1 867 335","683 211","7 193 425","955","0","210","0","0","0","210","1","0","0","########","30 553","########","########","########","127 408","9 124 430","0","0","0","0","0","0","0","0","0","0","########","########","########","########","810 619","########","########","116 091","2 657 899","4 791 152","1 054 053","1 433","1 602 413","99 566","0","21 905","0","0","0","21 905","4","0","0","1 916 537","24 253","########","140 344","3 536","0","0","2","0","0","########","81 983","401 235"
"Камчатский край","########","########","4 218","1 561 335","1 556 667","########","2 129","9 489","9 838","206 606","38","185 588","185 291","2 647 020","49","0","0","0","0","0","0","0","0","7 563 236","7 547 022","########","792","616","616","6 774","5","0","########","########","########","968","########","########","########","913","4 446","4 446","24 657","13","0","0","0","0","0","0","0","0","0","2 300","3 236","19 418","14","20 676","20 676","110 402","4","0","0","0","0","736 135","736 125","3 551 807","60","7 431 542","7 433 696","########","1 363","3 438 117","3 360 811","347","4 394","5 969","3","3 593 546","3 515 864","704","61 588","61 472","107","0","0","0","0","0","0","212","212","2","1 474","0","0","0","0","0","########","########","2 472","########","########","2 161","897 355","894 894","124","9 371","9 371","6","3 918 620","3 921 710","334","733 336","733 336","52","7 570 987","7 546 822","1 102","58 386","58 449","55","0","0","0","0","0","0","1 185 899","1 161 358","51","########","########","4 127","0","0","0","0","0","0","8 970 009","8 967 312","183","1 235 660","1 094 502","64","########","0","5 665 889","1 711 038","1 332 047","962 555","211 762","69 960","1 050 325","0","0","0","0","0","0","0","0","0","0","########","3 646","2 655 677","909 625","200 118","1 352","2 454 207","0","0","0","0","0","0","0","0","0","0","########","3 987 724","1 872 180","411 880","71 312","3 504 532","391 551","195","86 152","45 174","9 939","6 360","69 853","0","195","10","0","0","0","10","0","1","0","7 314 411","0","7 705 962","195","0","0","0","0","0","0","########","282 832","1 159 884"
"Кемеровская область - Кузбасс","########","########","18 027","3 116 324","3 109 563","########","5 028","66 966","67 887","1 425 275","174","234 867","234 867","3 355 238","79","5","5","82","1","0","0","0","0","9 536 713","9 626 978","########","1 607","19 316","19 316","212 477","6","2","########","########","########","6 569","########","########","########","6 053","2 038 811","2 038 811","########","155","0","0","0","0","0","0","0","0","0","3 227 196","3 216 809","########","177","0","0","0","0","0","0","0","0","1 368 542","1 333 692","6 460 777","182","########","########","########","7 108","########","########","2 734","264 460","228 420","9","########","########","4 795","139 718","137 990","697","0","0","0","135","135","6","5 994","5 994","4","47 387","48 407","15","0","0","0","########","########","13 416","########","########","12 461","5 173 606","5 141 500","451","1 164 929","1 165 099","164","########","########","2 330","1 366 666","1 331 810","177","########","########","6 390","95 763","94 070","183","0","0","0","22 831","22 831","6","########","########","144","########","########","17 941","0","0","0","0","0","0","########","########","277","4 348 998","4 351 507","210","########","0","########","9 273 296","########","########","2 731 941","1 298 649","8 186 693","0","0","0","0","0","0","0","0","0","0","########","103 695","########","########","########","92 268","7 306 142","0","0","0","0","0","0","0","0","0","0","########","########","########","########","1 390 917","########","########","70 351","4 579 254","2 869 045","631 189","3 602","3 944 463","3 012","1 591","742","0","0","0","742","1","1","0","455 171","34 584","########","104 935","0","0","0","0","0","0","########","103 990","########"
"Кировская область","########","########","12 021","2 693 040","2 680 341","########","4 120","42 372","48 747","1 023 113","145","248 910","248 452","3 549 322","82","1","1","12","1","0","0","0","0","########","########","########","1 533","1 018","2 837","18 313","5","0","########","########","########","3 939","########","########","########","3 729","527 269","527 269","2 938 902","94","0","0","0","0","0","0","0","0","0","614 686","614 321","3 685 939","89","634","634","10 726","3","0","0","0","0","151 018","153 300","749 747","111","########","########","########","5 891","5 110 919","5 105 129","1 853","0","0","0","5 574 976","5 567 989","3 223","57 874","58 496","969","0","0","0","3 828","5 262","17","95","95","3","321","236","10","131","131","2","########","########","9 031","########","########","8 178","2 772 093","2 764 210","203","164 459","163 710","124","4 141 811","4 132 434","1 600","147 933","150 302","106","########","########","5 149","17 023","17 005","108","1","1","3","0","0","0","29 233","27 252","32","########","########","12 623","0","0","0","0","0","0","1 951 543","1 929 481","115","271 735","239 317","115","########","0","########","6 300 155","6 788 570","4 967 754","1 092 906","718 257","4 977 407","28 474","0","6 264","0","0","0","6 264","2","0","0","########","137 475","5 369 890","########","4 768 819","66 770","534 301","0","0","0","0","0","0","0","0","0","0","########","########","########","5 861 725","785 027","5 511 708","2 721 076","108 632","604 069","95 918","21 102","34 544","548 423","47 440","1 132","10 493","0","0","0","10 493","4","3","0","64 299","11 618","2 785 375","120 250","7 254","300","0","2","1","0","########","714 168","27 251"
"Костромская область","########","########","6 680","1 578 676","1 578 631","########","2 273","23 558","23 313","489 504","86","181 752","181 752","2 596 452","59","5","5","81","1","1 496","1 496","16 462","1","4 675 379","4 678 449","########","729","163","163","1 795","7","0","########","########","########","2 190","########","########","########","2 073","59 146","59 146","327 990","49","0","0","0","0","0","0","0","0","0","54 456","54 209","325 254","49","33","33","284","2","9","9","198","1","103 408","103 408","504 478","58","8 758 866","8 764 840","########","2 934","1 518 957","1 514 536","869","8","8","2","1 759 329","1 757 658","1 747","29 497","29 186","292","0","0","0","1 810","1 810","9","177","177","5","4 476","4 476","21","0","0","1","########","########","4 991","########","########","4 502","1 209 434","1 209 363","153","342 855","343 181","119","1 238 932","1 239 150","794","100 524","100 524","48","8 361 306","8 346 583","2 564","38 051","37 743","56","6","6","2","222","157","1","31 435","31 344","24","########","########","6 841","0","0","0","0","0","0","689 851","689 649","52","82 456","82 456","66","########","0","########","2 499 154","8 821 323","########","7 049 593","200 606","1 571 124","0","0","0","0","0","0","0","0","0","0","########","3 934","########","########","########","2 852 193","-744 998","0","0","0","0","0","0","0","0","0","0","########","########","########","########","3 052 799","826 126","3 250 069","55 728","717 802","48 710","10 716","1 321","705 765","0","1 274","64","0","0","0","64","0","1","0","39 720","0","3 289 789","55 728","0","0","0","0","0","0","########","51 539","29 415"
"Курганская область","########","########","6 918","2 862 232","2 834 867","########","3 166","39 770","49 801","1 045 568","124","451 073","447 363","6 390 904","101","-4 670","2","28","2","0","0","0","0","6 104 519","6 104 133","########","855","615","615","6 763","6","0","########","########","########","1 794","########","########","########","1 629","207 099","207 099","1 148 459","57","0","0","0","0","0","0","0","0","0","227 279","222 636","1 335 819","62","357","357","3 767","3","911","911","7 379","2","164 233","164 383","799 047","53","########","########","########","2 847","########","########","834","1 191","1 191","6","########","########","1 374","51 655","51 628","201","0","0","0","85","85","6","66","66","3","1 931","122","5","22","0","0","########","########","4 823","########","########","4 170","997 551","997 608","105","207 424","207 424","50","9 315 801","9 311 206","739","164 338","164 383","52","########","########","2 516","22 996","22 996","40","13","13","3","0","0","0","1 041","1 041","12","########","########","6 916","0","0","0","0","0","0","968 916","977 307","101","314 857","315 420","63","8 492 856","0","########","2 870 444","2 435 827","1 270 548","279 522","99 971","2 056 334","0","50 663","2 533","0","0","0","2 533","0","3","0","1 452 054","528 959","345 901","554 809","122 058","2 015","221 828","0","0","0","0","0","0","0","0","0","0","########","2 781 728","1 825 357","401 580","101 986","2 278 162","748 388","80 691","168 680","199 875","43 973","292","124 415","4 251","1 245","997","0","0","0","997","1","1","0","108 902","2 353","857 290","83 044","50","0","0","1","0","0","8 492 856","437 038","1 001"
"Курская область","########","########","9 387","1 660 851","1 637 387","########","2 474","62 408","56 641","1 189 270","98","193 311","177 433","2 534 753","51","5 230","5 230","79 952","2","0","0","0","0","########","########","########","1 734","12 639","12 639","139 026","10","0","########","########","########","3 332","########","########","########","2 971","263 415","263 415","1 460 754","59","0","0","0","0","0","0","0","0","0","239 244","236 051","1 416 308","62","158","158","3 151","2","34","34","10 273","2","260 547","260 765","1 261 393","58","########","########","########","3 901","6 504 163","6 466 453","1 527","0","0","0","6 937 727","6 786 416","2 568","188 218","190 812","345","0","0","0","256","256","6","5 095","5 095","7","4 590","4 590","7","32","32","3","########","########","7 225","########","########","6 781","2 676 666","2 677 668","184","548 247","543 593","210","7 356 069","7 341 585","1 321","258 464","258 143","57","########","########","3 506","78 206","78 448","77","0","0","0","933","933","2","2 363 975","2 364 077","19","########","########","9 379","0","0","0","0","0","0","9 621 087","9 630 544","174","492 995","492 571","76","########","0","########","4 111 887","5 112 863","2 327 851","512 128","669 829","3 930 906","0","0","0","0","0","0","0","0","0","0","2 684 990","61 488","593 772","11 966","2 633","2 126","589 013","0","0","0","0","0","0","0","0","0","0","########","5 706 635","2 339 817","514 761","671 955","4 519 919","1 502 494","303 224","345 710","224 581","49 407","5 582","290 721","0","0","0","0","0","0","0","0","0","0","484 049","0","1 986 543","303 224","0","0","0","0","0","0","########","206 514","2 364 082"
"Ленинградская область","########","########","24 477","5 651 259","5 627 655","########","8 126","148 351","146 688","3 079 614","394","772 209","761 957","########","208","-5 075","1 029","15 735","6","0","0","0","0","########","########","########","1 691","5 086","6 168","67 847","13","1","########","########","########","8 181","########","########","########","7 551","928 149","928 149","5 147 010","153","0","0","0","0","0","0","0","0","0","1 193 353","1 204 754","7 228 526","159","2 142","2 142","42 689","8","506","506","9 779","4","466 877","463 487","2 224 677","137","########","########","########","11 320","########","########","4 163","8 836","8 836","18","########","########","6 266","3 706 838","3 705 819","1 284","0","0","0","1 511","1 511","14","30 880","30 880","22","6 733","7 040","15","17","17","3","########","########","18 389","########","########","16 538","########","########","892","1 520 732","1 533 306","406","########","########","3 557","458 543","454 868","127","########","########","10 089","3 707 331","3 707 441","262","11","11","2","1 726","1 726","1","4 249 735","4 198 189","183","########","########","25 041","0","0","0","0","0","0","########","########","320","########","########","350","########","0","########","########","########","########","3 426 816","1 738 539","########","38 621","15 602","9 277","17 691","3 892","86","5 299","3","1","0","########","124 003","8 561 227","########","5 700 216","19 521","2 841 490","0","0","0","0","0","0","0","0","0","0","########","########","########","9 127 032","1 758 060","########","########","863 707","5 343 393","728 902","160 359","32 148","5 150 886","34 447","2 325","7 695","2 982","656","388","6 651","3","4","0","########","81 488","########","945 195","25 497","3 542","0","9","6","0","########","293 870","4 094 907"
"Липецкая область","########","########","12 059","1 653 621","1 644 699","########","2 665","27 451","30 331","636 618","109","241 724","223 239","3 189 125","72","-15 472","9","138","2","0","0","0","0","########","########","########","1 410","-426","1 050","4 206","14","0","########","########","########","4 649","########","########","########","4 245","1 336 187","1 336 187","7 409 765","90","0","0","0","0","0","0","0","0","0","398 833","527 152","3 162 915","70","31 059","31 059","317 143","9","18 856","7 891","39 908","4","219 909","230 812","1 126 585","96","########","########","########","5 150","8 790 398","8 777 104","2 338","16 328","16 328","4","9 300 734","9 281 861","3 689","456 566","456 208","462","0","0","0","9","9","3","71 099","71 099","8","1 342","913","7","432","432","2","########","########","9 688","########","########","9 106","########","########","282","1 106 886","1 106 388","225","########","########","2 016","219 610","230 514","92","########","########","4 622","449 710","450 284","145","0","0","0","0","0","0","26 655","26 655","18","########","########","12 085","0","0","0","0","0","0","########","########","129","4 381 678","4 402 091","137","########","0","########","3 305 535","4 553 631","7 677 096","1 688 961","271 970","2 592 700","41 696","472","9 197","6 582","1 448","381","7 368","8","1","0","4 538 211","48 659","1 000 838","13 640","3 001","3 554","994 283","0","0","0","0","0","0","0","0","0","0","########","5 554 469","7 690 736","1 691 962","275 524","3 586 983","273 801","172 969","68 885","41 018","9 024","629","59 232","6 180","3 723","1 546","1 416","312","0","1 234","5","2","0","249 831","1 424","523 632","174 393","4 018","0","21","3","0","0","########","27 631","25 189"
"Магаданская область","########","########","2 136","719 035","711 555","########","878","23 366","21 899","459 872","53","136 729","136 729","1 953 270","34","82","82","1 251","3","0","0","0","0","1 097 359","1 097 711","########","239","0","0","0","1","0","########","########","########","670","########","########","########","532","2 974","2 974","16 490","8","0","0","0","0","4","0","0","0","0","10 825","11 515","69 087","12","0","0","0","0","5","5","115","1","241 994","241 212","1 161 027","27","5 635 966","5 622 595","########","550","3 890 148","3 875 513","196","-1 205","4 272","2","4 034 006","4 020 007","459","25 819","25 575","138","0","0","0","0","0","0","2 184","2 184","3","0","0","0","0","0","0","########","########","1 445","########","########","1 326","2 571 965","2 579 679","36","435 554","435 554","3","2 476 187","2 473 147","184","238 254","237 619","24","6 682 738","6 650 007","467","10 069","10 069","33","0","0","0","0","0","0","3 620 783","3 613 315","84","########","########","2 028","0","0","0","0","0","0","########","########","303","1 841 913","1 837 700","35","########","0","1 633 133","656 771","392 128","232 521","51 157","12 041","328 930","0","0","0","0","0","0","0","0","0","0","4 092 166","4 039","900 479","130","29","2 748","897 702","0","0","0","0","0","0","0","0","0","0","5 725 299","1 292 607","232 651","51 186","14 789","1 226 632","1 854 477","0","407 985","1 323","291","2 326","405 368","0","0","0","0","0","0","0","0","0","0","2 331 164","0","4 185 641","0","0","0","0","0","0","0","########","0","3 613 315"
"Московская область","########","########","133 181","########","########","########","38 346","660 527","655 957","########","1 528","4 122 413","4 120 533","########","1 148","82 159","82 171","1 256 045","43","0","0","0","0","########","########","########","8 471","20 810","20 796","228 760","45","9 788","########","########","########","48 342","########","########","########","43 329","4 555 586","4 555 586","########","686","6 114 248","6 114 248","########","1","6","5 921 393","4 053 611","########","1","5 641 075","5 726 385","########","680","26 868","26 178","249 152","29","18 533","16 139","148 636","14","1 807 607","1 807 159","8 848 666","455","########","########","########","70 388","########","########","25 041","7 736 051","7 737 815","86","########","########","36 897","8 136 701","8 069 628","3 534","35 353","35 353","6","4 753","4 879","66","85 574","81 664","131","1 507 971","1 182 404","212","69 622","69 622","11","########","########","103 613","########","########","93 468","########","########","7 691","########","########","3 345","########","########","21 751","1 801 420","1 800 175","429","########","########","64 159","7 600 704","7 477 978","1 322","6 239","6 239","15","263 758","190 343","21","########","########","688","########","########","133 423","0","0","0","0","0","0","########","########","926","########","########","1 410","########","0","########","########","########","########","########","########","########","113 542","34 863","26 722","5 586","1 229","887","24 606","35","6","0","########","1 111 139","########","########","########","714 933","########","0","0","0","0","0","0","0","0","0","0","########","########","########","########","########","########","########","2 950 360","########","8 058 486","1 772 866","512 688","########","210 719","42 440","48 480","668","147","10 672","37 661","29","9","0","########","1 090 929","########","4 041 289","168 941","37 428","0","45","18","0","########","1 913 851","########"
"Мурманская область","########","########","6 085","2 255 862","2 246 599","########","3 002","62 369","62 335","1 309 029","131","309 277","308 902","4 412 879","82","3","3","39","1","0","0","0","0","6 386 038","6 383 043","########","758","5","5","53","1","0","########","########","########","1 453","########","########","########","1 328","192 554","192 554","1 067 801","43","0","0","0","0","0","0","0","0","0","197 595","195 637","1 173 822","46","874","874","18 230","2","0","0","0","0","231 055","231 055","1 103 377","35","9 621 748","9 607 163","########","2 359","3 333 345","3 328 995","554","37 776","37 776","2","9 794 362","9 785 389","1 047","57 200","54 182","778","0","0","0","749","677","6","331","306","4","-1 700","137","3","0","0","0","########","########","3 738","########","########","3 106","742 086","742 196","81","106 433","106 433","39","3 432 597","3 430 292","493","223 088","223 088","34","########","########","2 009","56 382","53 432","118","0","0","0","0","0","0","5 279 606","5 279 705","77","########","########","6 451","0","0","0","0","0","0","########","########","243","1 624 398","1 624 315","69","########","0","########","3 646 803","5 839 800","4 233 829","931 445","484 939","4 423 416","0","6 462","323","0","0","0","323","0","1","0","5 447 493","31 735","1 200 036","176 475","38 825","48 822","1 112 389","0","0","0","0","0","0","0","0","0","0","########","7 039 836","4 410 304","970 270","533 761","5 535 805","3 089 639","95 295","684 485","5 784","1 273","823","682 389","0","155","8","0","0","0","8","0","2","0","########","5 084","########","100 379","0","0","0","0","0","0","########","117 608","5 279 682"
"Нижегородская область","########","########","51 427","6 869 219","6 769 293","########","11 771","56 417","151 420","3 179 450","478","793 730","790 718","########","251","6 301","7 228","110 480","7","0","0","0","0","########","########","########","3 681","19 478","18 612","204 737","32","6 800","########","########","########","20 163","########","########","########","18 687","3 497 028","3 497 028","########","363","0","0","0","0","0","0","0","0","0","3 603 435","3 601 861","########","375","0","0","0","0","0","0","0","0","692 247","694 449","3 352 313","200","########","########","########","24 132","########","########","10 558","172 921","173 359","39","########","########","16 109","837 487","834 633","1 331","5","0","0","441","441","13","23 920","23 544","50","35 252","31 802","51","0","0","0","########","########","41 866","########","########","39 388","########","########","1 763","3 485 076","3 466 113","824","########","########","9 250","685 364","683 147","183","########","########","21 996","1 073 625","1 066 111","494","0","0","0","4 554","4 554","3","2 684 013","2 659 593","259","########","########","51 357","0","0","0","0","0","0","########","########","558","7 976 648","7 977 564","451","########","0","########","########","########","########","8 368 008","6 020 760","########","8 961","0","1 971","278","61","33","1 877","7","0","0","########","388 894","########","6 634 745","1 459 643","120 427","9 057 224","0","0","0","0","0","0","0","0","0","0","########","########","########","9 827 651","6 141 187","########","8 728 018","296 771","1 935 003","771 452","169 718","67 805","1 697 480","93","5 416","291","0","0","0","291","1","1","0","########","672 315","########","969 086","3 017","10 361","0","3","1","0","########","696 316","2 639 072"
"Новгородская область","########","########","5 573","919 612","914 207","########","1 512","26 687","29 715","622 084","85","137 960","138 024","1 971 773","45","0","0","0","0","0","0","0","0","5 689 166","5 664 480","########","536","132","132","1 451","5","0","########","########","########","1 993","########","########","########","1 910","2 054 349","2 054 349","########","48","4 728","4 728","26 224","1","0","0","0","0","0","2 182 654","2 167 253","########","59","-668","135","3 301","1","0","0","0","0","175 639","175 658","849 171","35","########","########","########","2 586","2 997 494","2 996 358","942","3 113","3 113","5","3 221 558","3 213 726","1 639","87 485","87 256","249","-209","0","0","154","154","4","0","0","0","671","655","4","396","396","1","########","########","4 424","########","########","4 082","1 968 615","1 968 615","159","339 572","362 803","120","5 027 759","5 026 866","830","174 342","174 360","35","########","########","2 299","82 507","81 827","59","2","2","1","0","0","0","115 154","113 603","48","########","########","5 575","0","0","0","0","0","0","9 550 912","9 553 487","114","1 165 112","1 220 173","65","########","0","9 591 193","2 404 656","2 230 297","1 038 107","228 382","446 216","1 555 699","0","0","0","0","0","0","0","0","0","0","3 782 340","22 927","833 261","1 225 046","269 510","18 343","545 408","0","0","0","0","0","0","0","0","0","0","########","3 063 558","2 263 153","497 892","464 559","2 101 107","367 534","260 495","93 882","281 054","61 832","4 977","27 073","0","6 050","303","0","0","0","303","0","1","0","87 024","7 448","454 558","267 943","11 726","1 379","0","2","1","0","########","34 573","113 472"
"Новосибирская область","########","########","52 555","8 627 475","8 550 794","########","12 615","211 106","210 107","4 387 459","565","925 617","931 969","########","288","1 532","10 917","166 878","3","0","0","0","0","########","########","########","5 078","16 774","16 774","184 511","29","21","########","########","########","20 323","########","########","########","18 357","998 018","998 018","5 509 765","292","0","0","0","0","19","0","0","0","0","1 160 165","1 160 433","6 961 354","331","-4 146","599","83 623","3","671","671","13 421","2","562 832","561 348","2 723 932","101","########","########","########","23 944","########","########","10 208","69 992","82 224","18","########","########","15 840","651 500","649 517","920","0","0","0","2 355","1 463","22","47 867","47 867","36","71 822","43 870","72","348","348","8","########","########","42 527","########","########","39 649","########","########","2 068","4 451 868","4 456 593","739","########","########","8 843","493 658","491 974","96","########","########","22 146","422 131","420 248","282","36","36","4","24 086","21 917","5","########","########","215","########","########","52 068","0","0","0","0","0","0","########","########","592","3 435 940","3 442 906","312","########","0","########","########","########","########","7 916 189","3 480 149","########","49 263","3 608","11 018","0","0","1 102","9 916","2","1","0","########","381 810","########","########","########","1 975 362","########","0","0","0","0","0","0","0","0","0","0","########","########","########","########","5 455 511","########","########","471 782","########","3 839 039","844 588","94 669","########","52 338","5 807","11 805","0","0","0","11 805","8","1","0","7 058 078","392 491","########","864 273","8 056","220","0","3","1","0","########","1 212 736","########"
"Омская область","########","########","18 592","3 390 415","3 351 496","########","4 894","30 213","58 172","1 214 221","200","323 221","319 562","4 565 172","90","-3 481","437","6 686","3","0","0","0","0","########","########","########","2 582","11 662","9 935","105 492","26","-4","########","########","########","6 838","########","########","########","6 177","207 394","207 394","1 173 177","93","0","0","0","0","0","0","0","0","0","142 297","144 032","864 775","90","0","0","0","0","0","0","0","2","456 957","456 454","2 223 854","77","########","########","########","7 743","########","########","3 049","6 973","6 973","12","########","########","5 151","115 628","115 444","531","0","0","0","23 019","23 019","14","1 309","1 309","11","9 421","9 406","20","-2","0","0","########","########","14 561","########","########","13 561","2 187 755","2 186 663","353","879 121","874 584","312","########","########","2 678","454 274","453 771","76","########","########","6 915","71 824","71 923","116","0","0","0","0","0","0","358 510","359 050","90","########","########","18 503","0","0","0","0","0","0","########","########","324","5 023 768","4 979 172","123","########","0","########","5 326 202","########","########","3 396 141","1 011 349","7 701 907","3 925","0","864","219","48","71","745","4","0","0","########","535 126","3 566 074","8 405 260","1 849 158","7 793","1 709 123","0","0","0","0","0","0","0","0","0","0","########","########","########","5 245 299","1 019 142","9 411 030","########","187 183","2 518 701","445 480","98 006","31 655","2 389 040","62 915","145 949","21 139","153 748","33 825","7 399","-20 085","5","3","0","705 993","131 637","########","318 820","4 494","9 934","0","2","1","0","########","266 730","358 927"
"Оренбургская область","########","########","14 259","2 143 977","2 133 954","########","3 841","55 664","58 870","1 235 903","168","151 899","151 899","2 168 731","55","0","0","0","0","0","0","0","0","########","########","########","2 276","15 476","16 953","186 483","13","-72","########","########","########","5 075","########","########","########","4 628","1 486 851","1 486 851","8 242 329","103","0","0","0","0","0","0","0","0","0","884 589","908 556","5 451 338","114","1 281","1 281","11 960","2","148","148","2 956","1","676 865","670 399","3 228 815","77","########","########","########","6 004","9 119 735","9 104 277","2 600","220 790","220 790","4","9 941 093","9 918 228","4 129","74 070","73 138","462","319","319","1","217","143","10","1 677","1 677","3","95 363","94 936","9","104","104","3","########","########","10 964","########","########","10 232","1 273 163","1 265 795","192","1 450 809","1 452 199","136","9 373 854","9 379 295","2 278","676 583","670 116","73","########","########","5 346","48 928","48 909","117","14","14","6","28 752","28 752","1","2 417 803","2 423 335","64","########","########","14 262","0","0","0","0","0","0","########","########","254","7 106 527","7 098 266","153","########","0","########","6 033 846","7 428 835","5 876 041","1 292 730","599 889","5 536 216","637","22 157","1 248","1 225","270","0","978","1","4","0","########","48 799","6 023 011","4 864 754","1 070 244","55 217","4 897 550","0","0","0","0","0","0","0","0","0","0","########","########","########","2 362 974","655 106","########","6 265 664","550 114","1 405 952","457 089","100 561","988","1 304 403","2 370","0","521","7","2","0","519","2","0","0","312 472","26 547","6 578 136","576 661","30 167","4 500","1","7","3","0","########","49 730","2 417 703"
"Орловская область","########","########","6 718","982 696","976 310","########","1 646","16 065","14 937","313 676","66","75 786","75 726","1 081 795","33","99","90","1 375","2","0","0","0","0","########","########","########","1 183","15 535","15 535","170 889","14","0","########","########","########","2 432","########","########","########","2 208","370 525","370 525","2 054 727","63","0","0","0","0","0","0","0","0","0","605 048","601 037","3 565 316","72","4 534","4 534","83 880","6","0","0","0","0","117 199","116 562","572 419","41","########","########","########","2 896","4 464 678","4 513 930","925","5","5","2","4 623 962","4 671 683","1 660","88 969","89 001","224","0","0","0","244","244","5","1 894","1 894","3","2 587","2 587","6","0","0","0","########","########","5 240","########","########","4 858","2 066 361","2 066 145","153","741 689","741 615","156","4 349 940","4 359 965","833","117 170","116 532","40","########","########","2 620","41 740","41 743","67","0","0","0","0","0","0","71 894","71 894","15","########","########","6 720","0","0","0","0","0","0","2 395 274","2 385 960","157","772 723","771 867","68","########","0","########","2 164 933","2 904 170","2 936 478","646 028","247 890","2 010 252","0","0","0","0","0","0","0","0","0","0","730 561","145 397","167 993","93 480","20 565","9 338","138 090","0","0","0","0","0","0","0","0","0","0","########","3 072 163","3 029 958","666 593","257 228","2 148 342","832 160","128 176","189 483","62 691","13 791","2 129","173 563","41 393","308","9 122","0","0","0","9 122","2","1","0","11 663","0","843 823","128 176","16 561","202","0","4","2","0","########","29 349","71 558"
