GA;GB;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208;G209;G210;G211;G212;G213;G214;G215;G216;G217;G218;G219;G220;G221;G222;G223;G224;G225;G226;G227;G228;G229;G230;G231;G232;G233;G234;G235;G236;G237;G238;G239;G240;G241;G242;G243;G244;G245;G246;G247;G248;G249;G250;G251;G252;G253;G254;G255;G256;G257;G258;G259;G260;G261;G262;G263;G264;G265;G266;G267;G268;G269;G270;G271;G272;G273;G274;G275;G276;G277;G278;G279;G280;G281;G282;G283;G284;G285;G286;G287;G288;G289;G290;G291;G292;G293;G294;G295;G296;G297;G298;G299;G300;G301;G302;G303;G304;G305;G306;G307;G308;G309;G310;G311;G312;G313;G314;G315;G316;G317;G318;G319;G320;G321;G322;G323;G324;G325;G326;G327;G328;G329;G330;G331;G332;G333;G334;G335;G336;G337;G338;G339;G340;G341;G342;G343;G344;G345;G346;G347;G348;G349;G350;G351;G352;G353;G354;G355;G356;G357;G358;G359;G360;G361;G362;G363;G364;G365;G366;G367;G368;G369;G370;G371;G372;G373;G374;G375;G376;G377;G378;G379;G380;G381;G382;G383;G384;G385;G386;G387;G388;G389;G390;G391;G392;G393;G394;G395;G396;G397;G398;G399;G400;G401;G402;G403;G404;G405;G406;G407;G408;G409;G410;G411;G412;G413;G414;G415;G416;G417;G418;G419;G420;G421;G422;G423;G424;G425;G426;G427;G428;G429;G430;G431;G432;G433;G434;G435;G436;G437;G438
Алтайский край;812 992 133;25 671 278;23 301 271;1 067 530;767 946 797;28 817 565;24 465 893;2 139 258;99 517;169 040;2 105 097;1 675;46 714;0;41 871 310;3 198 013;187;38 673 297;4 050 644;7 734 659;1 160 200;0;969 715;145 458;491 006;22 626;73 651;3 394;639 602;0;0;0;0;0;0;0;0;0;0;0;0;9 718;951;4 988;851;0;2 588 363;56 525;0;2 351 203;54 548;0;241 267;1 977;0;48 253;395;0;7 238;59;0;4 558;0;0;185;4;0;4;0;0;0;0;521 362;0;0;456 699;0;0;77 232;0;0;3 862;0;0;11 585;0;0;2 317;0;0;12 569;0;0;5;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30 823 603;24 465 766;6 850 852;1 370 170;205 526;493 015;286;23;2 710;749;0;1 961;0;392;59;1;0;1;0;0;0;0;0;0;0;63 253;60 021;1 702 294;1 659 398;0;0;42 896;6 525 999;3 688 073;157 838;2 119 765;76 695;469 032;0;0;0;76 708;1 110;0;76 695;0;0;0;0;0;0;0;0;1 207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;512 712;735 407;263;1;101;1;70;1;0;0;0;0;0;0;214 869;4;104;1;0;0;0;0;0;0;4 434;1;0;0;2 168;1;0;0;0;0;0;0;0;0;401;4;0;0;0;0;36 676;13;11 189;5;18 681;13;11 755;26;0;0;0;0;2 250;1;30 524;23;187;2;919;2;12;1;0;0;19 492;28;0;0;0;0;0;0;0;0;0;0;13 542 050;2 859;234 568;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Краснодарский край;3 630 252 594;412 022 675;417 967 964;39 481 414;3 392 938 343;444 040 258;273 583 039;52 684 823;507 901;972 938;135 144 820;4 871 001;63 665;27 361;247 182 697;19 295 234;681;227 887 547;49 123 635;45 567 234;6 836 202;10 963;5 682 641;856 738;3 023 441;164 012;452 042;24 653;3 859 046;10 270;2;0;0;0;0;0;26 215;0;0;0;0;18 062;4 035;10 167;3 290;0;12 786 221;863 116;0;11 214 925;736 644;0;1 551 488;130 666;0;310 298;26 133;0;46 545;3 920;0;73 414;4 422;0;995;78;0;39;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83 576 255;59 928 511;24 497 233;4 899 446;734 917;849 489;196;20;3 043 290;2 921 236;0;269 575;147 521;110 550;64 721;21;10;34;0;0;0;0;0;0;0;111 437 796;109 766 417;1 988 125;2 275 003;315 950;455 142;311 654;67 751 269;42 370 809;273 965;2 091 114;4 581 789;9 016;0;2 258 900;214 246;260 923;707 579;20 784;501 657;0;38 725;4;0;0;0;133 747;6 325;489 978;0;553 448;0;0;0;94 917;0;5 323 132;138 956;110 680;12 126;1;781;1;0;0;259;2 030 241;10 419 906;7 325;2;13 040;7;1 592;2;0;0;0;0;0;0;357 681;5;19 573;3;0;0;0;0;0;0;169 643;2;88;1;26 851;3;0;0;0;0;0;0;80 754;2;107 043;7;0;0;0;0;31 975;15;6 815;8;89 419;14;29 396;42;0;0;484;1;131 068;7;93 060;30;10 725;14;6 681;10;7 299;4;3 212;2;164 316;51;0;0;0;0;0;0;1 913;1;23 880;4;88 270 811;9 200;862 428;316;0;0;0;0;0;0;0;0;0;0;48 097;1;0;0;194 401;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Красноярский край;2 926 124 758;167 135 922;356 849 357;22 504 120;2 171 363 957;192 869 304;210 756 745;31 796 523;544 754;481 971;130 800 052;290 150;268 007;187;770 484 291;28 242 446;249;742 241 845;34 830 849;148 423 013;22 264 535;151;9 736 730;1 460 374;2 382 364;78 366;357 222;11 755;5 648 490;7 245;1;0;0;0;18 109;1;63;0;0;0;0;12 791;1 628;6 622;1 839;0;4 828 334;119 901;0;4 272 649;109 901;0;625 461;10 000;0;125 092;2 000;0;18 764;300;0;69 854;0;0;549;23;0;37;0;0;0;2 392 089;0;0;2 327 213;0;0;64 876;0;0;651;0;0;12 323;0;0;1 946;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21 105 055;16 457 071;4 712 072;942 414;141 361;64 088;73;14;14 038 466;14 591 567;80 726;105 721;739 548;21 144;3 172;9;5;13;0;0;0;0;0;0;0;1 994 192;2 007 055;3 665 173;3 519 777;44 168 932;79 483 374;160 584;153 901 826;113 072 928;363 279;9 675 060;20 874 547;135 847;0;78 287;241;3 530;78 287;258;0;0;68 421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27 489;0;0;61 594;2;0;0;207;6 064 112;39 564 288;8 608;1;6 217;2;0;1;0;0;1 838;1;0;0;2 606 087;11;412 881;11;0;0;0;0;0;0;81 655;5;0;0;1 975 107;2;0;0;0;0;0;0;426;1;4 830;3;247 251;1;65 028;2;726 198;31;292 407;11;777 094;29;345 398;53;6 299;3;0;0;344 636;7;478 798;44;21 801;24;116 967;9;65 239;5;18;1;590 821;68;0;0;0;0;0;0;23;2;448;3;113 275 978;5 200;392 384;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;744 884;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Приморский край;1 409 843 347;70 712 195;132 812 890;70 500 586;1 319 077 595;88 771 519;116 476 042;71 763 159;1 964 200;209 885;4 210 648;1 522 225;7 072;4 394;104 854 597;7 219 338;280;97 635 261;20 638 630;19 268 601;2 922 098;0;2 441 715;366 882;3 676 616;81 753;555 502;12 259;1 443 867;251 485;4;0;0;0;0;0;6 981;0;0;0;0;8 755;1 894;4 780;2 394;0;5 699 574;81 971;0;4 983 077;84 006;0;799 763;3 956;0;159 953;791;0;23 993;119;0;83 266;5 991;0;333;2;0;27;1;0;0;0;50 758 790;0;0;54 543 485;0;0;200 068;0;0;0;0;0;40 014;0;0;6 002;0;0;3 984 764;0;0;29;0;0;22;0;25 580 822;0;21 760 655;0;0;0;4 859 193;0;0;0;0;971 838;0;145 776;0;1 039 027;0;181;0;82;13 180 643;9 047 907;4 567 176;913 435;137 015;434 440;28;9;2 715 251;2 312 040;0;419 141;15 511;83 828;12 574;21;3;54;0;0;0;0;0;0;0;620 260;636 055;4 072 904;4 057 490;7 973;22 279;15 502;11 334 377;5 525 176;549 403;2 579 527;2 323 408;51 700;121 070;1 608 414;8 126;637 498;423 947;8 126;650 786;0;0;0;0;0;16 500;0;0;1 500 000;0;0;0;0;0;0;0;125 995;10 536;108 189;0;0;0;0;0;0;119;1 399 182;8 988 433;0;0;976;1;65;1;0;0;0;0;0;0;54 091;1;0;0;0;0;0;0;0;0;35 893;1;0;0;79 031;1;0;0;0;0;0;0;0;0;2 494;3;0;0;0;0;15 906;5;1 376;4;1 877;7;39 746;11;0;0;0;0;79 152;2;70 355;17;2 612;10;558;2;10 665;1;1 650;2;45 904;18;0;0;0;0;0;0;0;0;0;0;28 767 114;3 249;3 765;4;0;0;0;0;0;0;0;0;0;0;4 982 710;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ставропольский край;687 920 051;50 273 210;32 127 510;6 014 530;634 743 453;54 791 939;34 553 855;8 921 044;145 319;212 495;153 408;651 671;930;0;50 828 676;2 506 337;147;48 322 339;7 864 419;9 507 741;1 449 670;649;1 129 351;170 447;817 320;18 948;123 058;2 881;501 268;156 727;8;0;0;0;0;0;0;0;0;0;0;6 089;756;4 275;1 564;0;5 594 460;178 192;0;5 003 764;173 223;0;628 527;4 969;0;125 705;994;0;18 856;149;0;37 831;0;0;266;14;0;4;0;0;0;0;1 236 981;0;0;1 159 764;0;0;79 461;0;0;3 973;0;0;11 919;0;0;2 384;0;0;2 103;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56 432 385;47 154 933;9 998 093;1 999 619;299 943;720 641;246;30;325 627;321 411;0;19 719;15 503;3 944;592;7;2;5;0;0;0;0;0;0;0;2 179 239;2 433 061;1 177 635;1 090 293;3 527;6 779;87 442;17 147 595;15 725 498;217 577;1 055 541;7 507;5 678;0;0;7 294;5 378;0;0;0;0;0;0;0;0;0;204 636;0;188 394;0;0;0;0;0;173;0;0;7 294;12 553;0;0;0;0;0;0;82;586 602;4 375 936;0;0;57 429;3;0;0;0;0;0;0;0;0;1 301 102;3;463 450;2;0;0;0;0;0;0;460 386;2;0;0;6 289;3;0;0;0;0;0;0;0;0;31 356;3;0;0;0;0;22 953;7;402;2;9 523;11;28 446;17;31;1;0;0;47 423;3;119 621;12;5 016;9;1 536;4;27 283;3;335;1;60 923;26;0;0;0;0;0;0;0;0;0;0;22 600 986;2 891;256 646;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Хабаровский край;648 390 171;146 613 746;35 818 101;13 312 779;600 018 132;169 790 733;33 900 835;19 448 455;82 731;238 660;308 187;1 224 029;59 006;1 901;50 063 772;2 419 996;210;47 840 514;30 298 020;9 483 751;1 425 521;0;1 296 426;196 007;583 364;113 961;87 415;17 107;483 999;23 951;1;0;0;0;0;0;122;0;0;0;0;5 166;1 444;2 499;943;0;2 357 183;10 166;0;2 063 699;8 661;0;290 857;1 505;0;58 171;301;0;8 726;45;0;7 523;0;0;83;2;0;4;0;0;9 163 110;601 625;13 477 170;3 244 797;524 476;12 900 748;5 958 689;77 149;652 510;0;0;0;1 191 738;15 430;130 502;178 761;2 314;19 576;40 376;0;128 848;2;1;53;1;0;17;0;2 184 527;0;3 518 312;0;0;0;122 535;0;0;0;0;24 507;0;3 676;0;1 456 320;0;11;0;8;458 185;417 859;40 330;8 066;1 209;4;6;1;3 084 634;763 077;0;2 323 071;649;386 796;69 692;13;1;11;0;0;0;0;0;0;0;676 917;668 310;165 875;106 360;0;0;60 118;11 475 668;5 105 125;1 061 825;2 206 893;3 101 657;163;0;0;21 607;1;0;2 572;3 080 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32 410;0;0;0;0;0;0;0;74;865 435;3 885 629;6 204;1;0;0;36;1;0;0;0;0;0;0;81 784;2;43 494;1;0;0;0;0;0;0;0;0;0;0;287 560;7;0;0;0;0;0;0;3 258;2;13 182;3;0;0;0;0;11 569;4;628;2;6 123;9;57 377;16;0;0;0;0;18 101;2;59 772;12;4 620;9;6 329;5;0;0;22 202;1;54 618;23;0;0;0;0;0;0;1 138;1;0;0;20 095 250;2 197;1 101 075;7;0;0;0;0;0;0;0;0;0;0;163 321;1;0;0;0;0;0;0;0;0;0;0;66 421;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Амурская область;241 591 119;216 236 323;62 692 770;111 049 503;230 897 996;226 977 684;56 458 192;107 409 360;80 432;35 265;592 689;2 654 201;1 184;0;16 414 264;2 780 175;70;13 634 836;9 719 955;2 725 451;407 656;0;633 362;94 782;146 605;13 702;21 891;2 056;556 036;0;0;0;0;0;0;0;0;0;0;0;0;2 075;494;1 532;531;0;1 886 170;61 519;0;1 784 613;52 870;0;104 418;8 649;0;20 884;1 730;0;3 132;259;0;2 733;0;0;86;3;0;8;0;0;0;12 466 223;5 889 645;0;7 968 060;5 867 474;0;4 498 163;107 471;0;764 688;0;0;134 945;21 495;0;134 945;3 225;0;0;84 584;0;2;12;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18 260 454;16 247 651;2 268 532;453 707;68 056;255 729;94;22;22 483 410;19 763 034;0;2 701 136;0;540 227;81 034;9;0;7;0;0;0;0;0;0;0;0;0;9 759;4 654;0;0;5 105;193 161;174 102;518;18 508;0;0;0;0;0;0;0;0;0;0;0;0;0;2 372 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;421 097;2 978 364;0;0;0;0;0;0;0;0;0;0;0;0;133 550;3;833 158;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 008;1;47 311;8;20;1;30 660;9;0;0;0;0;0;0;8 226;1;0;0;0;0;0;0;26 469;1;95 336;10;0;0;0;0;0;0;0;0;0;0;11 882 804;972;88 807;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Архангельская область;354 526 303;52 876 462;34 019 553;5 691 985;318 364 392;60 855 283;30 925 028;5 950 914;96 911;481 917;35 458;8 464;39 840;1 445;39 278 049;5 698 148;147;33 579 901;7 765 742;6 690 827;1 007 392;127;1 984 714;297 887;282 209;10 442;42 141;1 568;1 139 629;25 173;1;0;0;0;0;0;0;0;0;0;0;2 273;553;899;370;0;1 957 783;219 260;0;1 802 963;208 793;0;204 016;10 952;0;40 803;2 190;0;6 120;329;0;49 196;484;0;122;12;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 877 427;2 246 416;1 654 355;330 871;49 631;23 344;16;3;44 765;45 566;0;0;801;0;0;2;2;2;0;0;0;0;0;0;0;0;0;46 545;47 987;0;0;0;2 998 634;2 435 695;109 568;82 359;307 059;12;0;0;0;3;0;3 378;307 059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;144 436;3 464 924;0;0;48;1;0;0;0;0;0;0;0;0;110 274;1;0;0;0;0;0;0;339;1;0;0;0;0;28 269;2;0;0;0;0;0;0;1 086;1;961;2;0;0;0;0;96 761;5;890;2;14 254;6;151 542;20;6 395 386;1;0;0;14 804;1;151 976;14;2 791;8;139;1;3 526;1;0;0;80 147;20;0;0;0;0;0;0;3;1;0;0;13 602 669;1 147;6 466;5;0;0;0;0;0;0;0;0;0;0;2 179 686;2;26 641;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Астраханская область;117 047 526;41 700 651;21 752 618;2 969 279;109 312 228;43 773 462;22 793 905;6 527 024;35 029;20 365;36 921;134 368;24;0;6 692 095;481 734;67;6 210 361;5 701 525;1 070 479;160 725;89;243 844;36 541;87 668;17 529;16 374;2 631;96 346;144 713;6;0;0;0;0;0;0;0;0;0;0;1 706;426;1 622;510;0;2 421 901;25 304;0;2 300 216;21 428;0;162 618;3 921;0;32 524;784;0;4 879;118;0;41 720;47;0;44;6;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 986 283;2 511 669;481 398;96 279;14 442;6 784;18;2;2 881 003;2 316 614;1 711;574 870;12 190;114 973;17 246;7;4;5;144 968 114;66 969 664;241;78 011 600;15 602 320;13 391;1;170 000;155 380;0;0;0;0;0;3 426 624;3 168 654;126 948;14 932;0;110 465;0;110 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15 258;0;0;0;0;0;0;20;63 584;2 772 790;0;0;0;0;0;0;0;0;0;0;0;0;45 509;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17 924 528;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;651;4;8 982;7;0;0;0;0;8 390;2;9 381;5;357;4;1 171;2;0;0;0;0;27 533;7;0;0;0;0;0;0;0;0;0;0;21 899 329;767;10 095;1;0;0;0;0;0;0;0;0;0;0;3 533 203;9;64 169;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Белгородская область;1 061 193 058;100 808 588;62 823 145;9 696 781;943 972 638;106 442 628;60 732 516;14 787 456;536 362;467 661;2 890 305;1 087 561;30 878;321;117 042 618;2 283 733;248;114 773 183;11 344 934;22 954 309;3 443 173;0;2 565 479;384 761;643 556;18 760;96 527;2 815;456 747;24;1;0;0;0;0;0;375;0;0;0;0;8 597;839;4 313;1 343;0;2 307 648;11 156;0;2 163 909;10 543;0;168 095;613;0;33 619;123;0;5 043;18;0;24 326;0;0;112;3;0;2;0;0;0;0;259 119;0;0;299 708;0;0;7 653;0;0;383;0;0;1 148;0;0;230;0;0;48 242;0;0;14;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152 595 850;126 682 988;27 022 055;5 404 411;810 662;1 109 193;147;21;50 726;48 632;0;2 108;14;422;63;4;2;2;0;0;0;0;0;0;0;164 646;163 499;1 825 618;1 809 205;15 768 356;15 666 946;117 822;102 259 133;100 286 595;204 751;1 111 479;630 931;3 971;0;0;60 267;19 822;557 212;476;644;0;0;0;0;55 556;0;30 000;0;0;0;0;5 346;0;0;0;0;0;0;18 860;8 327;1;0;0;0;0;117;254 176;1 352 165;0;0;0;0;0;0;0;0;0;0;0;0;593;1;0;0;0;0;0;0;0;0;0;0;0;0;304 009;3;0;0;0;0;0;0;0;0;429;2;0;0;0;0;27 180;4;3 760;4;36 506;9;38 215;13;9;1;138;1;0;0;139 556;11;0;0;45 174;4;1 571;2;0;0;32 463;24;0;0;0;0;0;0;0;0;0;0;31 234 340;2 971;402 106;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Брянская область;289 568 104;41 813 661;9 198 431;2 541 711;272 267 140;44 073 981;10 486 446;4 863 922;50 016;135 802;201 764;7 154;381;55 238;15 860 961;1 468 548;101;14 392 415;4 509 121;2 736 137;431 772;0;501 151;78 556;123 189;80 706;18 646;12 123;293 710;142 347;20;0;0;0;0;0;57;0;0;0;0;3 559;436;2 194;705;0;1 658 667;82 126;0;1 420 663;76 103;0;238 072;6 023;0;47 614;1 205;0;7 142;181;0;69;0;0;205;11;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66 725 904;57 611 832;9 223 494;1 844 699;276 704;109 422;33;4;55 130;59 512;0;16;4 398;3;0;4;1;3;0;0;0;0;0;0;0;0;0;53 315;53 174;0;0;141;3 124 941;2 706 713;19 035;383 010;6 870;5 224;0;0;3 404;306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6 867;0;0;0;0;0;0;43;55 178;552 158;10 841;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;923;2;0;0;3 299;7;5 588;9;189;1;0;0;65;1;5 172;3;231;1;498;1;0;0;1 779;1;6 112;10;0;0;0;0;0;0;0;0;197;1;19 073 699;1 416;28 035;10;0;0;0;0;0;0;10 678;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
